title,url,ingredient,quantity,note,kcal,fat,saturates,carbs,sugars,fibre,protein,salt
No title,https://www.bbcgoodfood.com/recipes/herby-fish-fingers-chinese-style-rice,dried chilli flakes,½ tsp,,487,14,2,47,7,7,40,1.14
No title,https://www.bbcgoodfood.com/recipes/herby-fish-fingers-chinese-style-rice,coriander,good handful,roughly chopped,487,14,2,47,7,7,40,1.14
No title,https://www.bbcgoodfood.com/recipes/herby-fish-fingers-chinese-style-rice,tamari,2 tsp,,487,14,2,47,7,7,40,1.14
No title,https://www.bbcgoodfood.com/recipes/herby-fish-fingers-chinese-style-rice,sesame oil,few drops,,487,14,2,47,7,7,40,1.14
No title,https://www.bbcgoodfood.com/recipes/herby-fish-fingers-chinese-style-rice,cold-pressed rapeseed oil,1 tbsp,,487,14,2,47,7,7,40,1.14
No title,https://www.bbcgoodfood.com/recipes/herby-fish-fingers-chinese-style-rice,large eggs,2,,487,14,2,47,7,7,40,1.14
No title,https://www.bbcgoodfood.com/recipes/herby-fish-fingers-chinese-style-rice,pack skinless cod loins,280g,cut into chunky strips (cut into 4 strips per loin),487,14,2,47,7,7,40,1.14
No title,https://www.bbcgoodfood.com/recipes/pork-chop-with-creamy-leeks,thick-cut pork chops,4,,481,38,18,4,3,2,29,0.4
No title,https://www.bbcgoodfood.com/recipes/pork-chop-with-creamy-leeks,olive oil,2 tsp,,481,38,18,4,3,2,29,0.4
No title,https://www.bbcgoodfood.com/recipes/pork-chop-with-creamy-leeks,large leeks,2,cut into 1cm-thick discs,481,38,18,4,3,2,29,0.4
No title,https://www.bbcgoodfood.com/recipes/pork-chop-with-creamy-leeks,single cream,300ml,,481,38,18,4,3,2,29,0.4
No title,https://www.bbcgoodfood.com/recipes/pork-chop-with-creamy-leeks,parmesan,50g,grated,481,38,18,4,3,2,29,0.4
No title,https://www.bbcgoodfood.com/recipes/oven-baked-pork-chops,new potatoes,1kg,halved,805,38,10,67,31,7,46,1.69
No title,https://www.bbcgoodfood.com/recipes/oven-baked-pork-chops,olive oil,4 tbsp,,805,38,10,67,31,7,46,1.69
No title,https://www.bbcgoodfood.com/recipes/oven-baked-pork-chops,garlic cloves,6,bashed,805,38,10,67,31,7,46,1.69
No title,https://www.bbcgoodfood.com/recipes/oven-baked-pork-chops,small handful of thyme,,,805,38,10,67,31,7,46,1.69
No title,https://www.bbcgoodfood.com/recipes/oven-baked-pork-chops,honey,6 tbsp,,805,38,10,67,31,7,46,1.69
No title,https://www.bbcgoodfood.com/recipes/oven-baked-pork-chops,wholegrain mustard,6 tbsp,,805,38,10,67,31,7,46,1.69
No title,https://www.bbcgoodfood.com/recipes/oven-baked-pork-chops,thick-cut bone-in pork chops,4,(about 250g each),805,38,10,67,31,7,46,1.69
No title,https://www.bbcgoodfood.com/recipes/sumac-turkey-stuffed-pittas,turkey mince,300g,,505,16,3,43,13,8,44,0.8
No title,https://www.bbcgoodfood.com/recipes/sumac-turkey-stuffed-pittas,sumac,1 tsp,,505,16,3,43,13,8,44,0.8
No title,https://www.bbcgoodfood.com/recipes/sumac-turkey-stuffed-pittas,ground cumin,1 tsp,,505,16,3,43,13,8,44,0.8
No title,https://www.bbcgoodfood.com/recipes/sumac-turkey-stuffed-pittas,garlic clove,1,crushed,505,16,3,43,13,8,44,0.8
No title,https://www.bbcgoodfood.com/recipes/sumac-turkey-stuffed-pittas,lemon,1,zested and juiced,505,16,3,43,13,8,44,0.8
No title,https://www.bbcgoodfood.com/recipes/sumac-turkey-stuffed-pittas,olive oil,1 tbsp,,505,16,3,43,13,8,44,0.8
No title,https://www.bbcgoodfood.com/recipes/sumac-turkey-stuffed-pittas,white cabbage,¼,finely sliced,505,16,3,43,13,8,44,0.8
No title,https://www.bbcgoodfood.com/recipes/sumac-turkey-stuffed-pittas,small bunch of mint,,leaves picked and chopped,505,16,3,43,13,8,44,0.8
No title,https://www.bbcgoodfood.com/recipes/sumac-turkey-stuffed-pittas,red onion,½,finely sliced,505,16,3,43,13,8,44,0.8
No title,https://www.bbcgoodfood.com/recipes/sumac-turkey-stuffed-pittas,cucumber,½,deseeded and chopped,505,16,3,43,13,8,44,0.8
No title,https://www.bbcgoodfood.com/recipes/sumac-turkey-stuffed-pittas,pomegranate seeds,3 tbsp,,505,16,3,43,13,8,44,0.8
No title,https://www.bbcgoodfood.com/recipes/sumac-turkey-stuffed-pittas,large pittas,2,"toasted (gluten-free, if needed)",505,16,3,43,13,8,44,0.8
No title,https://www.bbcgoodfood.com/recipes/sumac-turkey-stuffed-pittas,dairy-free natural yogurt,,to serve,505,16,3,43,13,8,44,0.8
No title,https://www.bbcgoodfood.com/recipes/easy-scale-cheesy-fish-pie-kale,Maris Piper potatoes,200g,cut into chunks,634,37,20,31,8,4,42,1.7
No title,https://www.bbcgoodfood.com/recipes/easy-scale-cheesy-fish-pie-kale,butter,1 tbsp,,634,37,20,31,8,4,42,1.7
No title,https://www.bbcgoodfood.com/recipes/easy-scale-cheesy-fish-pie-kale,flour,1 tbsp,,634,37,20,31,8,4,42,1.7
No title,https://www.bbcgoodfood.com/recipes/easy-scale-cheesy-fish-pie-kale,whole milk,200ml,plus 1 tbsp,634,37,20,31,8,4,42,1.7
No title,https://www.bbcgoodfood.com/recipes/easy-scale-cheesy-fish-pie-kale,Dijon mustard,½ tsp,,634,37,20,31,8,4,42,1.7
No title,https://www.bbcgoodfood.com/recipes/easy-scale-cheesy-fish-pie-kale,cheddar,100g,"gruyère or emmental, grated",634,37,20,31,8,4,42,1.7
No title,https://www.bbcgoodfood.com/recipes/easy-scale-cheesy-fish-pie-kale,fish pie mix,200g,"(we used a mix of salmon, haddock and prawns)",634,37,20,31,8,4,42,1.7
No title,https://www.bbcgoodfood.com/recipes/easy-scale-cheesy-fish-pie-kale,frozen peas,50g,,634,37,20,31,8,4,42,1.7
No title,https://www.bbcgoodfood.com/recipes/easy-scale-cheesy-fish-pie-kale,shredded kale,50g,,634,37,20,31,8,4,42,1.7
No title,https://www.bbcgoodfood.com/recipes/easy-scale-cheesy-fish-pie-kale,spring onion,1,finely sliced,634,37,20,31,8,4,42,1.7
No title,https://www.bbcgoodfood.com/recipes/easy-scale-cheesy-fish-pie-kale,parmesan,1 tbsp,finely grated,634,37,20,31,8,4,42,1.7
No title,https://www.bbcgoodfood.com/recipes/easy-scale-cheesy-fish-pie-kale,green salad,,to serve (optional),634,37,20,31,8,4,42,1.7
No title,https://www.bbcgoodfood.com/recipes/mustard-parmesan-crumbed-chicken,Dijon mustard,1 tbsp,,484,18,5,37,8,6,40,1.3
No title,https://www.bbcgoodfood.com/recipes/mustard-parmesan-crumbed-chicken,low-fat natural yogurt,200g,,484,18,5,37,8,6,40,1.3
No title,https://www.bbcgoodfood.com/recipes/mustard-parmesan-crumbed-chicken,parmesan,30g,finely grated,484,18,5,37,8,6,40,1.3
No title,https://www.bbcgoodfood.com/recipes/mustard-parmesan-crumbed-chicken,soft white breadcrumbs,100g,,484,18,5,37,8,6,40,1.3
No title,https://www.bbcgoodfood.com/recipes/mustard-parmesan-crumbed-chicken,dried mixed herbs,2 tsp,,484,18,5,37,8,6,40,1.3
No title,https://www.bbcgoodfood.com/recipes/mustard-parmesan-crumbed-chicken,lemon,1,zested and juiced,484,18,5,37,8,6,40,1.3
No title,https://www.bbcgoodfood.com/recipes/mustard-parmesan-crumbed-chicken,olive oil,1½ tbsp,,484,18,5,37,8,6,40,1.3
No title,https://www.bbcgoodfood.com/recipes/mustard-parmesan-crumbed-chicken,"skin-on, bone-in chicken drumsticks",1kg,,484,18,5,37,8,6,40,1.3
No title,https://www.bbcgoodfood.com/recipes/mustard-parmesan-crumbed-chicken,baby potatoes,500g,halved,484,18,5,37,8,6,40,1.3
No title,https://www.bbcgoodfood.com/recipes/mustard-parmesan-crumbed-chicken,green beans,320g,,484,18,5,37,8,6,40,1.3
No title,https://www.bbcgoodfood.com/recipes/halloumi-pasta,wholemeal penne,250g,,371,11,6,48,9,9,16,1.1
No title,https://www.bbcgoodfood.com/recipes/halloumi-pasta,rapeseed oil,1 tsp,,371,11,6,48,9,9,16,1.1
No title,https://www.bbcgoodfood.com/recipes/halloumi-pasta,halloumi,120g,halved through the seam and cut into cubes,371,11,6,48,9,9,16,1.1
No title,https://www.bbcgoodfood.com/recipes/halloumi-pasta,baby plum tomatoes,325g,"on the vine, halved",371,11,6,48,9,9,16,1.1
No title,https://www.bbcgoodfood.com/recipes/halloumi-pasta,courgettes,320g,cut into cubes,371,11,6,48,9,9,16,1.1
No title,https://www.bbcgoodfood.com/recipes/halloumi-pasta,garlic cloves,3,finely grated,371,11,6,48,9,9,16,1.1
No title,https://www.bbcgoodfood.com/recipes/halloumi-pasta,can chopped tomatoes,400g,,371,11,6,48,9,9,16,1.1
No title,https://www.bbcgoodfood.com/recipes/halloumi-pasta,pitted Kalamata olives,6,quartered,371,11,6,48,9,9,16,1.1
No title,https://www.bbcgoodfood.com/recipes/halloumi-pasta,dried oregano,1 tsp,,371,11,6,48,9,9,16,1.1
No title,https://www.bbcgoodfood.com/recipes/halloumi-pasta,parsley,10g,chopped,371,11,6,48,9,9,16,1.1
No title,https://www.bbcgoodfood.com/recipes/pulled-pork-tacos-pineapple-salsa,pork,1½kg boneless,"shoulder, rind removed and cut into 6 chunks",537,32,10,25,12,5,35,0.4
No title,https://www.bbcgoodfood.com/recipes/pulled-pork-tacos-pineapple-salsa,garlic cloves,2,crushed,537,32,10,25,12,5,35,0.4
No title,https://www.bbcgoodfood.com/recipes/pulled-pork-tacos-pineapple-salsa,tomato purée,2 tbsp,,537,32,10,25,12,5,35,0.4
No title,https://www.bbcgoodfood.com/recipes/pulled-pork-tacos-pineapple-salsa,chipotle paste,1 tbsp,,537,32,10,25,12,5,35,0.4
No title,https://www.bbcgoodfood.com/recipes/pulled-pork-tacos-pineapple-salsa,orange,1,juiced,537,32,10,25,12,5,35,0.4
No title,https://www.bbcgoodfood.com/recipes/pulled-pork-tacos-pineapple-salsa,limes,2,juiced,537,32,10,25,12,5,35,0.4
No title,https://www.bbcgoodfood.com/recipes/pulled-pork-tacos-pineapple-salsa,pineapple,432g can,"juice only (save the chunks for the salsa, below)",537,32,10,25,12,5,35,0.4
No title,https://www.bbcgoodfood.com/recipes/pulled-pork-tacos-pineapple-salsa,dried  oregano,2 tsp,,537,32,10,25,12,5,35,0.4
No title,https://www.bbcgoodfood.com/recipes/pulled-pork-tacos-pineapple-salsa,smoked  paprika,2 tsp,,537,32,10,25,12,5,35,0.4
No title,https://www.bbcgoodfood.com/recipes/pulled-pork-tacos-pineapple-salsa,ground cumin,1 tsp,,537,32,10,25,12,5,35,0.4
No title,https://www.bbcgoodfood.com/recipes/pulled-pork-tacos-pineapple-salsa,ground coriander,1 tsp,,537,32,10,25,12,5,35,0.4
No title,https://www.bbcgoodfood.com/recipes/pulled-pork-tacos-pineapple-salsa,nutmeg,grating of fresh,,537,32,10,25,12,5,35,0.4
No title,https://www.bbcgoodfood.com/recipes/easy-venison-pie,sunflower oil,2½ tbsp,,569,28,11,32,4,4,47,2.1
No title,https://www.bbcgoodfood.com/recipes/easy-venison-pie,diced venison,1kg,,569,28,11,32,4,4,47,2.1
No title,https://www.bbcgoodfood.com/recipes/easy-venison-pie,smoked bacon lardons,100g,pancetta or chopped smoked streaky bacon,569,28,11,32,4,4,47,2.1
No title,https://www.bbcgoodfood.com/recipes/easy-venison-pie,onions,2,roughly chopped,569,28,11,32,4,4,47,2.1
No title,https://www.bbcgoodfood.com/recipes/easy-venison-pie,bay leaves,2,,569,28,11,32,4,4,47,2.1
No title,https://www.bbcgoodfood.com/recipes/easy-venison-pie,chestnut mushrooms,200g,"quartered, or baby chestnut mushrooms, halved",569,28,11,32,4,4,47,2.1
No title,https://www.bbcgoodfood.com/recipes/easy-venison-pie,plain flour,3 tbsp,,569,28,11,32,4,4,47,2.1
No title,https://www.bbcgoodfood.com/recipes/easy-venison-pie,ketchup,1 tbsp,,569,28,11,32,4,4,47,2.1
No title,https://www.bbcgoodfood.com/recipes/easy-venison-pie,red wine,150ml,or dark ale (optional),569,28,11,32,4,4,47,2.1
No title,https://www.bbcgoodfood.com/recipes/easy-venison-pie,beef stock cubes,2,mixed with 600ml boiling water,569,28,11,32,4,4,47,2.1
No title,https://www.bbcgoodfood.com/recipes/easy-venison-pie,egg yolk,1,beaten (freeze the white for another recipe),569,28,11,32,4,4,47,2.1
No title,https://www.bbcgoodfood.com/recipes/easy-venison-pie,sheet of ready-rolled puff pastry,375g,,569,28,11,32,4,4,47,2.1
No title,https://www.bbcgoodfood.com/recipes/salmon-risotto,chicken stock,1 l,,806,39,14,59,6,4,40,2
No title,https://www.bbcgoodfood.com/recipes/salmon-risotto,salmon fillets,4,,806,39,14,59,6,4,40,2
No title,https://www.bbcgoodfood.com/recipes/salmon-risotto,olive oil,2 tbsp,,806,39,14,59,6,4,40,2
No title,https://www.bbcgoodfood.com/recipes/salmon-risotto,butter,50g,,806,39,14,59,6,4,40,2
No title,https://www.bbcgoodfood.com/recipes/salmon-risotto,onion,1,very finely diced,806,39,14,59,6,4,40,2
No title,https://www.bbcgoodfood.com/recipes/salmon-risotto,garlic clove,1,crushed or finely grated,806,39,14,59,6,4,40,2
No title,https://www.bbcgoodfood.com/recipes/salmon-risotto,arborio rice,250g,,806,39,14,59,6,4,40,2
No title,https://www.bbcgoodfood.com/recipes/salmon-risotto,white wine,300ml,,806,39,14,59,6,4,40,2
No title,https://www.bbcgoodfood.com/recipes/salmon-risotto,frozen peas,100g,,806,39,14,59,6,4,40,2
No title,https://www.bbcgoodfood.com/recipes/salmon-risotto,lemon,½,juiced and zested,806,39,14,59,6,4,40,2
No title,https://www.bbcgoodfood.com/recipes/salmon-risotto,parmesan,50g,"grated, plus extra to serve",806,39,14,59,6,4,40,2
No title,https://www.bbcgoodfood.com/recipes/pork-chops-mustardy-butter-beans,olive oil,2 tbsp,,610,37,12,22,7,9,43,0.8
No title,https://www.bbcgoodfood.com/recipes/pork-chops-mustardy-butter-beans,onion,1,finely sliced,610,37,12,22,7,9,43,0.8
No title,https://www.bbcgoodfood.com/recipes/pork-chops-mustardy-butter-beans,small garlic clove,1,crushed,610,37,12,22,7,9,43,0.8
No title,https://www.bbcgoodfood.com/recipes/pork-chops-mustardy-butter-beans,butter beans,400g can,drained and rinsed,610,37,12,22,7,9,43,0.8
No title,https://www.bbcgoodfood.com/recipes/pork-chops-mustardy-butter-beans,chicken stock,100ml,,610,37,12,22,7,9,43,0.8
No title,https://www.bbcgoodfood.com/recipes/pork-chops-mustardy-butter-beans,spinach,200g,,610,37,12,22,7,9,43,0.8
No title,https://www.bbcgoodfood.com/recipes/pork-chops-mustardy-butter-beans,crème fraîche,3 tbsp,,610,37,12,22,7,9,43,0.8
No title,https://www.bbcgoodfood.com/recipes/pork-chops-mustardy-butter-beans,wholegrain mustard,½ tbsp,,610,37,12,22,7,9,43,0.8
No title,https://www.bbcgoodfood.com/recipes/pork-chops-mustardy-butter-beans,pork chops,2,,610,37,12,22,7,9,43,0.8
No title,https://www.bbcgoodfood.com/recipes/vegetable-pasta-bake,dried penne pasta,300g,,409,14,5,52,10,8,16,0.41
No title,https://www.bbcgoodfood.com/recipes/vegetable-pasta-bake,olive oil,3 tbsp,,409,14,5,52,10,8,16,0.41
No title,https://www.bbcgoodfood.com/recipes/vegetable-pasta-bake,large aubergine,1,chopped,409,14,5,52,10,8,16,0.41
No title,https://www.bbcgoodfood.com/recipes/vegetable-pasta-bake,red onion,1,finely chopped,409,14,5,52,10,8,16,0.41
No title,https://www.bbcgoodfood.com/recipes/vegetable-pasta-bake,peppers,2,deseeded and finely sliced,409,14,5,52,10,8,16,0.41
No title,https://www.bbcgoodfood.com/recipes/vegetable-pasta-bake,courgettes,2,chopped,409,14,5,52,10,8,16,0.41
No title,https://www.bbcgoodfood.com/recipes/vegetable-pasta-bake,garlic cloves,3,crushed,409,14,5,52,10,8,16,0.41
No title,https://www.bbcgoodfood.com/recipes/vegetable-pasta-bake,tomato purée,2 tbsp,,409,14,5,52,10,8,16,0.41
No title,https://www.bbcgoodfood.com/recipes/vegetable-pasta-bake,can cherry tomatoes,400g,,409,14,5,52,10,8,16,0.41
No title,https://www.bbcgoodfood.com/recipes/vegetable-pasta-bake,small bunch of basil,,leaves picked and stems finely chopped,409,14,5,52,10,8,16,0.41
No title,https://www.bbcgoodfood.com/recipes/vegetable-pasta-bake,vegetarian hard cheese,25g,grated,409,14,5,52,10,8,16,0.41
No title,https://www.bbcgoodfood.com/recipes/vegetable-pasta-bake,grated mozzarella,25g,,409,14,5,52,10,8,16,0.41
No title,https://www.bbcgoodfood.com/recipes/vegetable-pasta-bake,mature cheddar,75g,grated,409,14,5,52,10,8,16,0.41
No title,https://www.bbcgoodfood.com/recipes/vegetable-pasta-bake,panko breadcrumbs,20g,,409,14,5,52,10,8,16,0.41
No title,https://www.bbcgoodfood.com/recipes/chilli-bean-guacamole-topped-chips,frozen oven chips,450g,,400,18,6,42,8,10,12,1.5
No title,https://www.bbcgoodfood.com/recipes/chilli-bean-guacamole-topped-chips,Cajun-style spice mix,1 tbsp plus 1 tsp,,400,18,6,42,8,10,12,1.5
No title,https://www.bbcgoodfood.com/recipes/chilli-bean-guacamole-topped-chips,baked beans,400g can,,400,18,6,42,8,10,12,1.5
No title,https://www.bbcgoodfood.com/recipes/chilli-bean-guacamole-topped-chips,garlic clove,1,grated,400,18,6,42,8,10,12,1.5
No title,https://www.bbcgoodfood.com/recipes/chilli-bean-guacamole-topped-chips,cheddar,60g,grated,400,18,6,42,8,10,12,1.5
No title,https://www.bbcgoodfood.com/recipes/cheesy-ham-hock-spinach-ricotta-lasagne,butter,70g,,606,30,18,47,10,3,36,2.4
No title,https://www.bbcgoodfood.com/recipes/cheesy-ham-hock-spinach-ricotta-lasagne,plain flour,70g,,606,30,18,47,10,3,36,2.4
No title,https://www.bbcgoodfood.com/recipes/cheesy-ham-hock-spinach-ricotta-lasagne,whole  milk,1l,,606,30,18,47,10,3,36,2.4
No title,https://www.bbcgoodfood.com/recipes/cheesy-ham-hock-spinach-ricotta-lasagne,bay leaf,1,,606,30,18,47,10,3,36,2.4
No title,https://www.bbcgoodfood.com/recipes/cheesy-ham-hock-spinach-ricotta-lasagne,grated parmesan,80g,or gruyère,606,30,18,47,10,3,36,2.4
No title,https://www.bbcgoodfood.com/recipes/cheesy-ham-hock-spinach-ricotta-lasagne,Dijon mustard,2 tsp,,606,30,18,47,10,3,36,2.4
No title,https://www.bbcgoodfood.com/recipes/cheesy-ham-hock-spinach-ricotta-lasagne,cayenne pepper,pinch of,,606,30,18,47,10,3,36,2.4
No title,https://www.bbcgoodfood.com/recipes/cheesy-ham-hock-spinach-ricotta-lasagne,spinach,600g,,606,30,18,47,10,3,36,2.4
No title,https://www.bbcgoodfood.com/recipes/cheesy-ham-hock-spinach-ricotta-lasagne,ricotta,250g,,606,30,18,47,10,3,36,2.4
No title,https://www.bbcgoodfood.com/recipes/cheesy-ham-hock-spinach-ricotta-lasagne,nutmeg,1 whole,for grating,606,30,18,47,10,3,36,2.4
No title,https://www.bbcgoodfood.com/recipes/cheesy-ham-hock-spinach-ricotta-lasagne,ham hock,300g,"shredded, or thick-cut ham, chopped",606,30,18,47,10,3,36,2.4
No title,https://www.bbcgoodfood.com/recipes/cheesy-ham-hock-spinach-ricotta-lasagne,dried  lasagne sheets,12,,606,30,18,47,10,3,36,2.4
No title,https://www.bbcgoodfood.com/recipes/cheesy-ham-hock-spinach-ricotta-lasagne,grated  mozzarella,50g,,606,30,18,47,10,3,36,2.4
No title,https://www.bbcgoodfood.com/recipes/fragrant-lemongrass-coconut-chicken-stir-fry,lemongrass,1,"stick, outer husk removed, finely chopped (see tip, below)",494,15,5,44,12,8,41,1.6
No title,https://www.bbcgoodfood.com/recipes/fragrant-lemongrass-coconut-chicken-stir-fry,ginger,15g,peeled and grated,494,15,5,44,12,8,41,1.6
No title,https://www.bbcgoodfood.com/recipes/fragrant-lemongrass-coconut-chicken-stir-fry,garlic cloves,2,crushed,494,15,5,44,12,8,41,1.6
No title,https://www.bbcgoodfood.com/recipes/fragrant-lemongrass-coconut-chicken-stir-fry,lime,1,juiced,494,15,5,44,12,8,41,1.6
No title,https://www.bbcgoodfood.com/recipes/fragrant-lemongrass-coconut-chicken-stir-fry,light brown soft sugar,2 tsp,,494,15,5,44,12,8,41,1.6
No title,https://www.bbcgoodfood.com/recipes/fragrant-lemongrass-coconut-chicken-stir-fry,reduced-salt light soy sauce,2 tbsp,,494,15,5,44,12,8,41,1.6
No title,https://www.bbcgoodfood.com/recipes/fragrant-lemongrass-coconut-chicken-stir-fry,coconut water,60ml,(or use water),494,15,5,44,12,8,41,1.6
No title,https://www.bbcgoodfood.com/recipes/fragrant-lemongrass-coconut-chicken-stir-fry,bird's-eye chilli,1,finely chopped (optional),494,15,5,44,12,8,41,1.6
No title,https://www.bbcgoodfood.com/recipes/fragrant-lemongrass-coconut-chicken-stir-fry,rapeseed oil,1 tbsp,,494,15,5,44,12,8,41,1.6
No title,https://www.bbcgoodfood.com/recipes/fragrant-lemongrass-coconut-chicken-stir-fry,courgette,1,chopped,494,15,5,44,12,8,41,1.6
No title,https://www.bbcgoodfood.com/recipes/fragrant-lemongrass-coconut-chicken-stir-fry,chicken breasts,2,thinly sliced,494,15,5,44,12,8,41,1.6
No title,https://www.bbcgoodfood.com/recipes/fragrant-lemongrass-coconut-chicken-stir-fry,sugar snap peas,200g,trimmed,494,15,5,44,12,8,41,1.6
No title,https://www.bbcgoodfood.com/recipes/fragrant-lemongrass-coconut-chicken-stir-fry,desiccated coconut,15g,,494,15,5,44,12,8,41,1.6
No title,https://www.bbcgoodfood.com/recipes/fragrant-lemongrass-coconut-chicken-stir-fry,microwave wholegrain rice,250g pouch,,494,15,5,44,12,8,41,1.6
No title,https://www.bbcgoodfood.com/recipes/big-batch-lamb-stew,diced lamb shoulder,1½ kg,,554,36,15,13,7,3,43,0.4
No title,https://www.bbcgoodfood.com/recipes/big-batch-lamb-stew,plain flour,50g,,554,36,15,13,7,3,43,0.4
No title,https://www.bbcgoodfood.com/recipes/big-batch-lamb-stew,vegetable oil,2 tbsp,,554,36,15,13,7,3,43,0.4
No title,https://www.bbcgoodfood.com/recipes/big-batch-lamb-stew,onions,2,roughly chopped,554,36,15,13,7,3,43,0.4
No title,https://www.bbcgoodfood.com/recipes/big-batch-lamb-stew,large carrots,6,halved lengthways and thickly sliced,554,36,15,13,7,3,43,0.4
No title,https://www.bbcgoodfood.com/recipes/big-batch-lamb-stew,garlic cloves,2,finely chopped,554,36,15,13,7,3,43,0.4
No title,https://www.bbcgoodfood.com/recipes/big-batch-lamb-stew,tomato purée,2 tbsp,,554,36,15,13,7,3,43,0.4
No title,https://www.bbcgoodfood.com/recipes/big-batch-lamb-stew,lamb or chicken stock,1.2l,,554,36,15,13,7,3,43,0.4
No title,https://www.bbcgoodfood.com/recipes/big-batch-lamb-stew,bay leaves,2,,554,36,15,13,7,3,43,0.4
No title,https://www.bbcgoodfood.com/recipes/big-batch-lamb-stew,large rosemary sprig,,or a pinch of dried rosemary,554,36,15,13,7,3,43,0.4
No title,https://www.bbcgoodfood.com/recipes/one-pan-roast-rack-of-lamb-green-olive-potatoes,rack of lamb,1,(6 bones is ideal),748,44,22,53,7,8,31,1.2
No title,https://www.bbcgoodfood.com/recipes/one-pan-roast-rack-of-lamb-green-olive-potatoes,butter,25g,,748,44,22,53,7,8,31,1.2
No title,https://www.bbcgoodfood.com/recipes/one-pan-roast-rack-of-lamb-green-olive-potatoes,onion,1,finely sliced,748,44,22,53,7,8,31,1.2
No title,https://www.bbcgoodfood.com/recipes/one-pan-roast-rack-of-lamb-green-olive-potatoes,garlic clove,1,crushed,748,44,22,53,7,8,31,1.2
No title,https://www.bbcgoodfood.com/recipes/one-pan-roast-rack-of-lamb-green-olive-potatoes,anchovy,1,crushed using a pestle and mortar (optional),748,44,22,53,7,8,31,1.2
No title,https://www.bbcgoodfood.com/recipes/one-pan-roast-rack-of-lamb-green-olive-potatoes,rosemary springs,small handful of,roughly chopped,748,44,22,53,7,8,31,1.2
No title,https://www.bbcgoodfood.com/recipes/one-pan-roast-rack-of-lamb-green-olive-potatoes,King Edward potatoes,500g Maris Piper or,finely sliced (use a mandoline if you have one),748,44,22,53,7,8,31,1.2
No title,https://www.bbcgoodfood.com/recipes/one-pan-roast-rack-of-lamb-green-olive-potatoes,green olives,10 pitted,chopped,748,44,22,53,7,8,31,1.2
No title,https://www.bbcgoodfood.com/recipes/one-pan-roast-rack-of-lamb-green-olive-potatoes,lamb stock,100ml chicken or,,748,44,22,53,7,8,31,1.2
No title,https://www.bbcgoodfood.com/recipes/one-pot-tomato-orzo,olive or rapeseed oil,1 tbsp,,446,5,1,82,8,8,14,1.6
No title,https://www.bbcgoodfood.com/recipes/one-pot-tomato-orzo,red onion,1,finely chopped,446,5,1,82,8,8,14,1.6
No title,https://www.bbcgoodfood.com/recipes/one-pot-tomato-orzo,garlic cloves,2,finely grated,446,5,1,82,8,8,14,1.6
No title,https://www.bbcgoodfood.com/recipes/one-pot-tomato-orzo,chilli,1,deseeded and finely chopped,446,5,1,82,8,8,14,1.6
No title,https://www.bbcgoodfood.com/recipes/one-pot-tomato-orzo,cherry tomatoes,600g,chopped,446,5,1,82,8,8,14,1.6
No title,https://www.bbcgoodfood.com/recipes/one-pot-tomato-orzo,orzo,400g,,446,5,1,82,8,8,14,1.6
No title,https://www.bbcgoodfood.com/recipes/one-pot-tomato-orzo,vegetable stock,800ml,,446,5,1,82,8,8,14,1.6
No title,https://www.bbcgoodfood.com/recipes/one-pot-tomato-orzo,handful of parsley,,roughly chopped,446,5,1,82,8,8,14,1.6
No title,https://www.bbcgoodfood.com/recipes/one-pot-tomato-orzo,grated parmesan,,"or vegetarian alternative, to serve (optional)",446,5,1,82,8,8,14,1.6
No title,https://www.bbcgoodfood.com/recipes/gnocchi-fish-pie,gnocchi,350g,,435,14,6,44,9,7,29,1.4
No title,https://www.bbcgoodfood.com/recipes/gnocchi-fish-pie,semi-skimmed milk,200ml,,435,14,6,44,9,7,29,1.4
No title,https://www.bbcgoodfood.com/recipes/gnocchi-fish-pie,cornflour,2 tbsp,,435,14,6,44,9,7,29,1.4
No title,https://www.bbcgoodfood.com/recipes/gnocchi-fish-pie,fish pie mix,400g,"or a mix of salmon, smoked haddock and prawns",435,14,6,44,9,7,29,1.4
No title,https://www.bbcgoodfood.com/recipes/gnocchi-fish-pie,spring onions,4,sliced,435,14,6,44,9,7,29,1.4
No title,https://www.bbcgoodfood.com/recipes/gnocchi-fish-pie,chopped chives,1 tbsp,or 1/2 tbsp finely chopped tarragon,435,14,6,44,9,7,29,1.4
No title,https://www.bbcgoodfood.com/recipes/gnocchi-fish-pie,reduced-fat  crème fraîche,150ml,,435,14,6,44,9,7,29,1.4
No title,https://www.bbcgoodfood.com/recipes/gnocchi-fish-pie,capers,1 tsp,drained,435,14,6,44,9,7,29,1.4
No title,https://www.bbcgoodfood.com/recipes/gnocchi-fish-pie,frozen  peas,200g,,435,14,6,44,9,7,29,1.4
No title,https://www.bbcgoodfood.com/recipes/gnocchi-fish-pie,olive oil,1 tsp,,435,14,6,44,9,7,29,1.4
No title,https://www.bbcgoodfood.com/recipes/gnocchi-fish-pie,long-stem  broccoli,250g,"or green beans, steamed, to serve",435,14,6,44,9,7,29,1.4
No title,https://www.bbcgoodfood.com/recipes/pasta-salmon-peas,wholewheat fusilli,240g,,463,19,6,44,5,7,25,0.2
No title,https://www.bbcgoodfood.com/recipes/pasta-salmon-peas,butter,knob of,,463,19,6,44,5,7,25,0.2
