url,title,meal_type,kcal,fat,saturates,carbs,sugars,fibre,protein,salt,ingredients
https://www.bbcgoodfood.com/recipes/potato-hash-with-greens,Potato Hash With Greens,dinner,311.0,12.0g,2.0g,33.0g,10.0g,8.0g,14.0g,0.3g,"340g baby potatoes, any larger ones halved, 1 tbsp rapeseed oil, 1 onion (200g), finely chopped, 1 green pepper deseeded and diced, 1 tsp smoked paprika, 2 tbsp chopped tarragon leaves, 160g baby spinach, 2 eggs"
https://www.bbcgoodfood.com/recipes/potato-leek-chorizo-soup,Potato Leek Chorizo Soup,dinner,307.0,13.0g,5.0g,25.0g,3.0g,6.0g,19.0g,2.9g,"850g potatoes (such as Maris Piper or any floury variety), cut into 2cm chunks, 1.6 litre chicken stock (see tip below), 3 large leeks sliced into thick rounds, 225g cooking chorizo skin removed, thickly sliced (or use smoked lardons), 40g finely chopped parsley, sourdough or other crusty bread, to serve"
https://www.bbcgoodfood.com/recipes/potato-pea-egg-curry-rotis,Potato Pea Egg Curry Rotis,quick and easy,462.0,16.0g,5.0g,58.0g,12.0g,7.0g,19.0g,1.9g,"1 tbsp oil, 2 tbsp mild curry paste, 400g can chopped tomatoes, 2 potatoes cut into small chunks, 200g peas, 3 eggs hard-boiled, pack rotis warmed through, 150g tub natural yogurt to serve"
https://www.bbcgoodfood.com/recipes/potato-scones-with-smoked-salmon-soured-cream,Potato Scones With Smoked Salmon Soured Cream,breakfast,489.0,27.0g,14.0g,42.0g,3.0g,3.0g,19.0g,2.6g,"1 large Maris Piper potato (about 225g), quartered, 2 tbsp unsalted butter plus extra for frying, 60g plain flour plus extra for dusting, ½ tsp baking powder, vegetable oil for frying, 100g smoked salmon or trout, 60g soured cream, 1 tbsp finely chopped chives"
https://www.bbcgoodfood.com/recipes/prawn-egg-on-toast,Prawn Egg On Toast,breakfast,252.0,14.0g,2.0g,13.0g,1.0g,1.0g,19.0g,1.4g,"3 eggs, 250g peeled and cooked prawns (defrosted if frozen), 3 tbsp mayonnaise, 1 lemon juiced, 4 thick slices white bread, butter to serve, small bunch of chives finely sliced, to serve"
https://www.bbcgoodfood.com/recipes/prawn-fried-rice,Prawn Fried Rice,dinner,418.0,11.0g,2.0g,54.0g,7.0g,6.0g,22.0g,0.5g,"250g long-grain brown rice, 150g frozen peas, 100g mangetout, 1½ tbsp rapeseed oil, 1 onion finely chopped, 2 garlic cloves crushed, thumb-sized piece of ginger finely grated, 150g raw king prawns, 3 medium eggs beaten, 2 tsp sesame seeds, 1 tbsp low-salt soy sauce, ½ tbsp rice or white wine vinegar, 4 spring onions trimmed and sliced"
https://www.bbcgoodfood.com/recipes/prawn-harissa-spaghetti,Prawn Harissa Spaghetti,dinner,511.0,13.0g,2.0g,72.0g,6.0g,7.0g,22.0g,0.9g,"100g long-stem broccoli cut into thirds, 180g dried spaghetti regular or wholemeal, 2 tbsp olive oil, 1 large garlic clove lightly bashed, 150g cherry tomatoes halved, 150g raw king prawns, 1 heaped tbsp rose harissa paste, 1 lemon finely zested"
https://www.bbcgoodfood.com/recipes/prawn-salmon-burgers-spicy-mayo,Prawn Salmon Burgers Spicy Mayo,quick and easy,504.0,36.0g,5.0g,4.0g,4.0g,3.0g,39.0g,0.7g,"180g pack peeled raw prawns roughly chopped, 4 skinless salmon fillets, chopped into small chunks, 3 spring onions roughly chopped, 1 lemon zested and juiced, small pack coriander, 60g mayonnaise or Greek yogurt, 4 tsp chilli sauce (we used sriracha), 2 Little Gem lettuces shredded, 1 cucumber peeled into ribbons, 1 tbsp olive oil, 4 seeded burger buns toasted, to serve"
https://www.bbcgoodfood.com/recipes/prawn-tikka-masala,Prawn Tikka Masala,dinner,432.0,16.0g,3.0g,50.0g,12.0g,5.0g,18.0g,1.1g,"1 large onion roughly chopped, 1 thumb-sized piece ginger peeled and grated, 2 large garlic cloves, 1 tbsp rapeseed oil, 2-3 tbsp tikka curry paste, 400g can chopped tomatoes, 2 tbsp tomato purée, ½ tbsp light brown soft sugar, 3 cardamom pods bashed, 200g brown basmati rice, 3 tbsp ground almonds, 300g raw king prawns, 1 tbsp double cream, ½ bunch of coriander roughly chopped, naan breads warmed, to serve (optional)"
https://www.bbcgoodfood.com/recipes/protein-pancakes-with-banana,Protein Pancakes With Banana,breakfast,400.0,14.0g,3.0g,38.0g,10.0g,4.0g,28.0g,2.17g,"3 eggs, 75g porridge oats, 1 large, ripe banana, 2 tbsp protein powder any kind, 2 tbsp milk any kind, 1 tbsp baking powder, ¼ tsp ground cinnamon, neutral oil for the pan"
https://www.bbcgoodfood.com/recipes/protein-porridge,Protein Porridge,breakfast,376.0,13.0g,6.0g,39.0g,11.0g,4.0g,25.0g,0.33g,"80g porridge oats, 500ml milk (any kind), 30g protein powder (vanilla, chocolate or berry work well)"
https://www.bbcgoodfood.com/recipes/puff-pastry-cinnamon-rolls,Puff Pastry Cinnamon Rolls,breakfast,149.0,7.0g,4.0g,18.0g,10.0g,1.0g,2.0g,0.24g,"1½ tbsp ground cinnamon, 3 tbsp caster sugar, 320g ready-rolled puff pastry, plain flour for dusting, 1 medium egg beaten, 50g icing sugar"
https://www.bbcgoodfood.com/recipes/pulled-chicken-black-bean-chilli,Pulled Chicken Black Bean Chilli,batch cooking,256.0,10.0g,2.0g,18.0g,8.0g,7.0g,19.0g,0.9g,"2 tbsp sunflower oil, 2 onions sliced, 4 boneless, skinless chicken thighs, 3 garlic cloves finely chopped, 1 tbsp oregano, 1 tsp cumin seeds, 3 tbsp chipotle in adobo or 1 tsp chipotle paste, 350g passata, 1⁄2 chicken stock shot or cube, 400g can black beans drained but not rinsed, 1⁄2 lime juiced, cooked rice or tortillas, coriander, feta, lime wedges and chopped red onion, to serve (optional)"
https://www.bbcgoodfood.com/recipes/pulled-pork-tacos-pineapple-salsa,Pulled Pork Tacos Pineapple Salsa,dinner,537.0,32.0g,10.0g,25.0g,12.0g,5.0g,35.0g,0.4g,"1½kg boneless pork shoulder, rind removed and cut into 6 chunks, 2 garlic cloves crushed, 2 tbsp tomato purée, 1 tbsp chipotle paste, 1 orange juiced, 2 limes juiced, 432g can pineapple juice only (save the chunks for the salsa, below), 2 tsp dried  oregano, 2 tsp smoked  paprika, 1 tsp ground cumin, 1 tsp ground coriander, grating of fresh nutmeg"
https://www.bbcgoodfood.com/recipes/punjabi-partha,Punjabi Partha,dinner,247.0,21.0g,2.0g,9.0g,8.0g,6.0g,3.0g,0.8g,"3 aubergines, 120ml vegetable oil, 2 medium onions halved and thinly sliced, 1 garlic clove crushed, 227g can tomatoes, 2 green chillies finely diced, 1 tsp garam masala, roti (see recipe below), to serve"
https://www.bbcgoodfood.com/recipes/quick-chicken-chasseur,Quick Chicken Chasseur,quick and easy,298.0,12.0g,4.0g,6.0g,2.0g,2.0g,43.0g,2.65g,"8 rashers streaky bacon chopped into large pieces, 4 chicken breasts cut into large chunks, 200g pack baby button mushroom, 1 tbsp plain flour, 400g tin chopped tomato with garlic, 1 beef stock cube, dash Worcestershire sauce, handful of parsley chopped"
https://www.bbcgoodfood.com/recipes/quick-cottage-pie,Quick Cottage Pie,batch cooking,390.0,11.0g,3.0g,40.0g,5.0g,3.0g,36.0g,0.8g,"100g pack mushrooms halve them if large, 1tbsp olive oil, 1tbsp plain flour, ½ recipe Multi mince (see link below), 750g potatoes quartered, 75ml buttermilk or skimmed milk, 2 spring onions thinly sliced"
https://www.bbcgoodfood.com/recipes/quick-easy-korean-pork,Quick Easy Korean Pork,quick and easy,456.0,25.0g,7.0g,32.0g,28.0g,5.0g,25.0g,2.3g,"500g good-quality pork belly skin and ribs removed (you can ask your butcher to do this), carved into thin slices, 1 large lettuce such as Little Gem or iceberg, leaves washed and separated, cooked white short-grain rice, to serve"
https://www.bbcgoodfood.com/recipes/quick-lamb-biryani,Quick Lamb Biryani,quick and easy,387.0,12.0g,5.0g,41.0g,1.0g,1.0g,32.0g,1.05g,"1 tbsp balti curry paste, 500g lean lamb leg steak or neck fillet, cubed, 200g basmati rice rinsed in cold water, 400ml lamb or chicken stock, 200g spinach"
https://www.bbcgoodfood.com/recipes/quick-pizza-dough-2,Quick Pizza Dough 2,quick and easy,656.0,2.0g,1.0g,133.0g,2.0g,6.0g,23.0g,0.5g,"350g strong white bread flour plus extra for dusting, 1 sachet fast-action dried yeast, ½ tsp caster sugar, pizza toppings of your choice"
https://www.bbcgoodfood.com/recipes/ravioli-lasagne,Ravioli Lasagne,dinner,544.0,28.0g,12.0g,44.0g,10.0g,6.0g,25.0g,2.04g,"oil for frying, 6 sausages (we used Italian sausages with herbs and fennel), 2 x 400g cans chopped tomatoes with garlic & basil, 200g baby spinach, 500g spinach & ricotta ravioli (or any flavour you like), 75g mixture of grated cheddar and mozzarella"
https://www.bbcgoodfood.com/recipes/red-onion-gravy,Red Onion Gravy,batch cooking,,g,g,g,g,g,g,g,"2 tbsp olive oil, 20g butter, 2 red onions finely sliced, 2 large thyme sprigs, 2 bay leaves, 1 tsp caster sugar, 1 tbsp plain flour, 1 tbsp balsamic vinegar, 200ml red wine, 500ml vegetable stock"
https://www.bbcgoodfood.com/recipes/red-velvet-cookies,Red Velvet Cookies,batch cooking,268.0,12.0g,7.0g,36.0g,26.0g,1.0g,3.0g,0.3g,"175g soft salted butter, 200g light brown soft sugar, 100g caster sugar, 1 large egg, 2 tsp vanilla extract, ½-1 tbsp red food colouring gel, depending on strength, 225g plain flour, 25g cocoa powder, ½ tsp bicarbonate of soda, 150g white chocolate chips or chunks"
https://www.bbcgoodfood.com/recipes/rhubarb-custard-crunch,Rhubarb Custard Crunch,batch cooking,611.0,24.0g,7.0g,95.0g,65.0g,7.0g,12.0g,0.22g,"450g rhubarb trimmed and cut into chunks, 85g caster sugar, roughly a 500g/1lb 2oz tub or can ready-made custard, ½ quantity honey crunch granola (see 'Goes well with')"
https://www.bbcgoodfood.com/recipes/rhubarb-custard-fluffy-pancakes,Rhubarb Custard Fluffy Pancakes,breakfast,218.0,6.0g,2.0g,33.0g,15.0g,2.0g,7.0g,0.2g,"175g self-raising flour, 1 tsp baking powder, 1 tbsp golden caster sugar, 2 tbsp custard powder, 200ml milk, 3 eggs, 2 tbsp butter, 8 tbsp thick custard warmed"
https://www.bbcgoodfood.com/recipes/roast-chicken-squashed-new-potatoes-cheesy-creamed-spinach,Roast Chicken Squashed New Potatoes Cheesy Creamed Spinach,dinner,612.0,24.0g,8.0g,56.0g,15.0g,11.0g,36.0g,0.6g,"700g baby new potatoes, 2 tbsp olive oil, 1 lemon zested, 4 garlic cloves whole and unpeeled, small bunch of thyme leaves picked and torn, plus a few small leaves to serve, 4 bay leaves, chicken legs, including thighs and drumsticks, ½ tsp paprika, 300g carrots cooked, to serve"
https://www.bbcgoodfood.com/recipes/roast-dinner-one,Roast Dinner One,dinner,702.0,31.0g,6.0g,55.0g,17.0g,14.0g,43.0g,0.7g,"2 tbsp olive oil, 1 large chicken breast skin on, 6 small new potatoes (about 200g/7oz), halved, 2 carrots cut into rounds, 1 small onion cut into wedges, 3 broccoli spears or florets, 3 thyme sprigs, 1 bay leaf, 150ml chicken stock warmed, ½ tbsp plain flour"
https://www.bbcgoodfood.com/recipes/roasted-carrot-whipped-feta-tart,Roasted Carrot Whipped Feta Tart,dinner,503.0,36.0g,15.0g,30.0g,11.0g,6.0g,11.0g,1.3g,"large bunch of carrots with tops (about 800g), 2 tsp olive oil, 1 tsp za’atar, 2 tsp honey, 125-150ml extra virgin olive oil, 2 garlic cloves roughly chopped, 50g walnuts roughly chopped, 40g grated parmesan or vegetarian hard cheese, 25g parsley roughly chopped, plus whole leaves to serve, 200g feta drained and crumbled (vegetarian, if needed), 150g Greek yogurt, 1 lemon zested, 500g block puff pastry, 1 egg beaten"
https://www.bbcgoodfood.com/recipes/roasted-cauliflower,Roasted Cauliflower,batch cooking,,g,g,g,g,g,g,g,"1 large cauliflower, 3 tbsp olive oil, 1 tsp paprika, 1 tsp nigella seeds, 1 tsp garlic granules"
https://www.bbcgoodfood.com/recipes/roasted-cauliflower-chickpea-coconut-curry,Roasted Cauliflower Chickpea Coconut Curry,dinner,463.0,33.0g,16.0g,25.0g,11.0g,10.0g,12.0g,0.3g,"1 large cauliflower cut into florets, 4 tbsp sunflower oil, 2 tbsp black mustard seeds, 1 tbsp cumin seeds, 6 cardamon pods seeds only, 400g can chickpeas drained, 2 onions finely sliced, 5 garlic cloves finely grated, thumb-sized piece of ginger finely grated, 1 tsp ground cumin, 1 tbsp ground coriander, 2 tsp turmeric, ½ tsp chilli powder (optional), 400g can coconut milk, 300ml vegetable stock (vegan, if needed)"
https://www.bbcgoodfood.com/recipes/roasted-vegetable-soup-with-halloumi-croutons,Roasted Vegetable Soup With Halloumi Croutons,dinner,286.0,20.0g,7.0g,9.0g,7.0g,4.0g,15.0g,1.8g,"2 tbsp olive oil, 500g frozen chargrilled Mediterranean vegetable mix, 4 celery sticks finely sliced, 2 garlic cloves finely chopped, 1 tsp onion granules, 1 tsp dried mixed herbs, 227g can chopped tomatoes, 600ml chicken stock, ½ lemon juiced, 10g parsley finely chopped"
https://www.bbcgoodfood.com/recipes/salmon-asparagus-one-pot-gratin,Salmon Asparagus One Pot Gratin,dinner,921.0,73.0g,37.0g,17.0g,8.0g,4.0g,47.0g,0.9g,"30g dried breadcrumbs, 2 sprigs parsley leaves picked and chopped, 100g parmesan, 1 tsp olive oil, 25g unsalted butter, 1 red onion finely chopped, 1 garlic clove crushed or finely grated, 300ml double cream, 100ml milk, 500g asparagus trimmed and halved, 4 skinless salmon fillets"
https://www.bbcgoodfood.com/recipes/salmon-broccoli-potato-bake,Salmon Broccoli Potato Bake,quick and easy,613.0,37.0g,5.0g,35.0g,4.0g,5.0g,37.0g,0.63g,"750g medium potato cut into wedges, 1 head broccoli trimmed and broken into florets, 200ml tub   crème fraîche, 2 tbsp wholegrain mustard, 2 large or 4 small  salmon fillets cut into large pieces, handful grated parmesan"
https://www.bbcgoodfood.com/recipes/salmon-egg-fried-rice,Salmon Egg Fried Rice,quick and easy,432.0,23.0g,4.0g,24.0g,4.0g,3.0g,30.0g,1.7g,"thumb-sized piece ginger grated, 1-2 garlic cloves grated, 2 tbsp low-salt soy sauce, ½ tbsp rice wine or sherry vinegar, 2 tbsp vegetable oil, 1 large carrot chopped into chunks, 175g pack baby corn & mangetout or sugar snap peas, chopped, 2 skinless smoked salmon fillets, 250g pouch cooked brown basmati rice, 2 eggs, hot sauce to serve"
https://www.bbcgoodfood.com/recipes/salmon-fish-finger-sandwich,Salmon Fish Finger Sandwich,quick and easy,741.0,35.0g,6.0g,61.0g,4.0g,4.0g,44.0g,1.9g,"3 tbsp plain flour, 1 large egg beaten, 100g dried breadcrumbs (we used panko), 4 skinless and boneless salmon fillets sliced in half lengthways, 2-3 tbsp vegetable oil (optional), 1 Little Gem lettuce leaves separated, 4 sub rolls split"
https://www.bbcgoodfood.com/recipes/salmon-risotto,Salmon Risotto,dinner,806.0,39.0g,14.0g,59.0g,6.0g,4.0g,40.0g,2.0g,"1 l chicken stock, 4 salmon fillets, 2 tbsp olive oil, 50g butter, 1 onion very finely diced, 1 garlic clove crushed or finely grated, 250g arborio rice, 300ml white wine, 100g frozen peas, ½ lemon juiced and zested, 50g parmesan grated, plus extra to serve"
https://www.bbcgoodfood.com/recipes/salsa-verde-baked-eggs,Salsa Verde Baked Eggs,breakfast,268.0,21.0g,4.0g,7.0g,6.0g,3.0g,12.0g,0.7g,"5 tbsp olive oil, 1 tsp smoked paprika, 1 tsp cumin seeds, 400g can cherry tomatoes, 200g fresh cherry tomatoes, 2 garlic cloves, 1 small bunch of parsley, 1 small bunch of basil, ½ small bunch of mint leaves picked, 2 tbsp capers, 1 tsp Dijon mustard, 2 tbsp white wine vinegar, 200g baby spinach washed, 4 eggs, ½ tsp chilli flakes (optional), flatbreads to serve (optional)"
https://www.bbcgoodfood.com/recipes/salted-caramel-cheesecake-pancakes,Salted Caramel Cheesecake Pancakes,breakfast,611.0,33.0g,19.0g,62.0g,25.0g,2.0g,16.0g,0.8g,"150g plain flour, 3 eggs, 400ml milk, neutral-tasting oil for frying, 150g soft cheese, 75ml double cream, 1 tbsp icing sugar, 1 tsp vanilla extract, 100g ready-made salted caramel warmed to loosen, 4 shortbread biscuits bashed to crumbs"
https://www.bbcgoodfood.com/recipes/satay-sweet-potato-curry,Satay Sweet Potato Curry,dinner,387.0,25.0g,18.0g,32.0g,15.0g,7.0g,6.0g,0.6g,"1 tbsp coconut oil, 1 onion chopped, 2 garlic cloves grated, thumb-sized piece ginger grated, 3 tbsp Thai red curry paste (check the label to make sure it’s vegetarian/ vegan), 1 tbsp smooth peanut butter, 500g/1lb 2oz sweet potato peeled and cut into chunks, 400ml can coconut milk, 200g/7oz bag spinach, 1 lime juiced, cooked rice to serve (optional), dry roasted peanuts to serve (optional)"
https://www.bbcgoodfood.com/recipes/sausage-cassoulet,Sausage Cassoulet,batch cooking,501.0,29.0g,9.0g,27.0g,11.0g,10.0g,24.0g,2.5g,"1 tbsp vegetable oil, 12 Toulouse-style  sausages, 200g bacon lardons, 2 onions finely chopped, 2 celery sticks, finely chopped, 2 garlic cloves crushed, 1 tbsp smoked paprika, ½ bunch of thyme leaves picked and roughly chopped, 200ml white wine, 400g can chopped tomatoes, 200ml chicken or veg stock (fresh or 1/2 a stock cube crumbled in 200ml water), 400g can butter beans drained and rinsed, 400g can haricot beans drained and rinsed, 1 tbsp caster sugar, 1 tbsp red wine vinegar, crusty bread to serve (optional)"
https://www.bbcgoodfood.com/recipes/sausage-egg-baps-spicy-tomato-sauce,Sausage Egg Baps Spicy Tomato Sauce,breakfast,747.0,49.0g,17.0g,45.0g,14.0g,2.0g,31.0g,4.6g,"12 Cumberland sausages, 1 tsp vegetable oil, 4 large eggs, 4 large soft white or wholemeal baps"
https://www.bbcgoodfood.com/recipes/sausage-leek-fennel-pasta,Sausage Leek Fennel Pasta,quick and easy,600.0,27.0g,8.0g,64.0g,6.0g,4.0g,23.0g,2.0g,"1 tbsp olive oil, 6 good-quality pork sausages, 3 leeks thinly sliced, 400g fusilli, 2 garlic cloves crushed, 1 tsp fennel seeds, 2 tsp wholegrain mustard, zest 0.5 lemon, grated parmesan to serve"
https://www.bbcgoodfood.com/recipes/sausage-leek-mash-pie,Sausage Leek Mash Pie,dinner,591.0,27.0g,9.0g,55.0g,7.0g,11.0g,25.0g,1.7g,"4 large potatoes peeled and cut into 3cm chunks, 2 tbsp oil, 6 pork sausages, 1 tbsp plain flour, 450ml fresh chicken gravy, 150g kale shredded, 3 leeks finely sliced, ½ tbsp wholegrain mustard, 2-3 tbsp whole milk, 50g smoked or ordinary cheddar grated"
https://www.bbcgoodfood.com/recipes/sausage-mushroom-ragu,Sausage Mushroom Ragu,dinner,283.0,20.0g,6.0g,13.0g,7.0g,3.0g,11.0g,1.7g,"2 tbsp olive oil, 1 carrot grated, 3 spring onions finely chopped, 2 garlic cloves grated, large handful of mushrooms finely chopped or grated, 1 tsp dried oregano, 1 tsp fennel seeds, 6 pork sausages squeezed out of their skins, 400g can chopped tomatoes, 1 tbsp tomato ketchup, mash, pasta or couscous to serve"
https://www.bbcgoodfood.com/recipes/sausage-pasta-bake,Sausage Pasta Bake,batch cooking,883.0,39.0g,17.0g,94.0g,16.0g,9.0g,36.0g,1.4g,"400g rigatoni or penne, 125g ball mozzarella chopped into chunks"
https://www.bbcgoodfood.com/recipes/sausage-ragu,Sausage Ragu,dinner,601.0,22.0g,7.0g,73.0g,18.0g,7.0g,21.0g,1.04g,"3 tbsp olive oil, 1 onion finely chopped, 2 large garlic cloves crushed, ¼ tsp chilli flakes, 2 rosemary sprigs, leaves finely chopped, 2 x 400g cans chopped tomatoes, 1 tbsp brown sugar, 6 pork sausages, 150ml whole milk, 1 lemon zested, 350g rigatoni pasta, grated parmesan and ½ small bunch parsley, leaves roughly chopped, to serve, 3 tbsp olive oil, 1 onion finely chopped, 2 large garlic cloves crushed, ¼ tsp chilli flakes, 2 rosemary sprigs, leaves finely chopped, 2 x 400g cans chopped tomatoes, 1 tbsp brown sugar, 6 pork sausages, 150ml whole milk, 1 lemon zested, 350g rigatoni pasta, grated parmesan and ½ small bunch parsley, leaves roughly chopped, to serve"
https://www.bbcgoodfood.com/recipes/sausage-soy-fried-rice,Sausage Soy Fried Rice,dinner,491.0,12.0g,3.0g,78.0g,6.0g,5.0g,15.0g,1.2g,"1 tbsp vegetable oil, 4 spring onions finely sliced, ½-1 red chilli finely chopped, 3 garlic cloves finely grated, 10g ginger peeled and finely grated, 3 sausages chopped into bite-sized pieces, 2 courgettes sliced into half-moons, 200g frozen peas, 750g cooked jasmine rice (either from leftovers or pouches), 2 tbsp low-sodium soy sauce, 1 tsp sesame oil, 10g coriander chopped (keep any leftover from the pack for the chicken traybake and tofu noodles), 1 tbsp black sesame seeds (optional)"
https://www.bbcgoodfood.com/recipes/sausages-with-lemon-rosemary-roast-potatoes,Sausages With Lemon Rosemary Roast Potatoes,dinner,578.0,33.0g,10.0g,45.0g,6.0g,8.0g,20.0g,1.9g,"800g new potatoes cut in half, 1 lemon thinly sliced, 3 tbsp rosemary or thyme leaves, chopped, plus a few extra sprigs, to serve, 3 tbsp olive oil, 600g sausages (around 9), meat squeezed out of the skin into bite-sized pieces, 1 bunch of spring onions cut into 4cm lengths"
https://www.bbcgoodfood.com/recipes/scandi-style-flatbread,Scandi Style Flatbread,dinner,619.0,24.0g,6.0g,60.0g,12.0g,5.0g,39.0g,1.6g,"½ small cucumber halved, ½ lemon zested and juiced, 1 tsp capers, 1 flatbread, 2 tbsp fat-free Greek yogurt, 2 small cooked beetroot cut into cubes, 1 poached salmon fillet, flaked, a few dill fronds"
https://www.bbcgoodfood.com/recipes/secret-green-sauce-spaghetti,Secret Green Sauce Spaghetti,quick and easy,549.0,18.0g,8.0g,74.0g,6.0g,6.0g,21.0g,0.7g,"400g spaghetti, 100g bag baby spinach, 140g frozen pea, small bunch basil leaves picked, a few reserved to serve, 3 tbsp green pesto, 150ml pot  single cream, 50g parmesan (or vegetarian alternative), grated, plus a little extra to serve"
https://www.bbcgoodfood.com/recipes/shakshuka,Shakshuka,breakfast,340.0,20.0g,5.0g,21.0g,17.0g,0.0g,21.0g,1.2g,"1 tbsp olive oil, 2 red onions chopped, 1 red chilli deseeded and finely chopped, 1 garlic clove sliced, small bunch coriander stalks and leaves chopped separately, 2 cans cherry tomatoes, 1 tsp caster sugar, 4 eggs"
https://www.bbcgoodfood.com/recipes/sichuan-chicken,Sichuan Chicken,dinner,443.0,28.0g,4.0g,15.0g,4.0g,3.0g,32.0g,1.88g,"500g boneless chicken thighs cut into bite-sized pieces, 25g dried Sichuan chillies deseeded and cut into 3 pieces, neutral-tasting oil such as vegetable, for deep-frying, 1 tbsp dried red Sichuan peppercorns, 1 tbsp dried green Sichuan peppercorns, 15g ginger peeled and finely chopped, 4 garlic cloves finely chopped, 2 spring onions finely sliced, whites and green parts separated, 3 tbsp unsalted roasted peanuts, 2 tbsp sesame seeds, ½ tbsp light soy sauce, ½ tsp sugar"
https://www.bbcgoodfood.com/recipes/simple-stir-fry,Simple Stir Fry,quick and easy,193.0,4.0g,0.4g,23.0g,5.0g,5.0g,14.0g,1.5g,"500g vegetables such as carrots, baby corn, broccoli, courgettes, red peppers and cabbage or pak choi, 1 tbsp rapeseed oil, 1 garlic clove sliced, 1cm fresh ginger grated, 1½ tbsp reduced salt soy sauce, 2 tbsp sweet chilli sauce (optional), 200g cooked prawns salmon (flaked) or chicken breast (shredded), 200g egg noodles cooked"
https://www.bbcgoodfood.com/recipes/singapore-noodles,Singapore Noodles,dinner,288.0,7.0g,1.0g,47.0g,6.0g,6.0g,7.0g,0.9g,"200g vermicelli rice noodles, 1 tbsp mild curry powder, ¼ tsp turmeric, 1 tsp caster sugar, 1 tbsp sesame oil, 2½ tbsp low-salt soy sauce, 1 tbsp sunflower or vegetable oil, 1 onion sliced, 1 pepper sliced (we used ½ green and ½ orange), 200g beansprouts, 1 red chilli sliced (optional), 200g vermicelli rice noodles, 1 tbsp mild curry powder, ¼ tsp turmeric, 1 tsp caster sugar, 1 tbsp sesame oil, 2½ tbsp low-salt soy sauce, 1 tbsp sunflower or vegetable oil, 1 onion sliced, 1 pepper sliced (we used ½ green and ½ orange), 200g beansprouts, 1 red chilli sliced (optional)"
https://www.bbcgoodfood.com/recipes/slow-cooker-beef-bourguignon,Slow Cooker Beef Bourguignon,batch cooking,497.0,20.0g,7.0g,14.0g,7.0g,3.0g,47.0g,1.0g,"3 tbsp vegetable oil, 1 ½kg stewing or braising steak cut into small chunks, 2 large onions chopped, 2 carrots chopped, 2 celery stalks chopped, 2 bay leaves, 2 thyme sprigs or rosemary sprigs, 3 tbsp plain flour, 750ml bottle red wine, 1 beef stock cube, 1 tsp caster sugar, 2 tbsp tomato purée, 100g unsmoked bacon lardons, 6 small shallots or baby onions, halved or quartered, 300g closed cup mushrooms halved or quartered, mashed potatoes or crusty bread, to serve"
https://www.bbcgoodfood.com/recipes/slow-cooker-chicken-tikka-masala,Slow Cooker Chicken Tikka Masala,batch cooking,531.0,33.0g,12.0g,17.0g,16.0g,4.0g,39.0g,0.75g,"8-12 boneless, skinless chicken thighs each cut into 3 chunks, 2 tbsp veg or rapeseed oil, 1 large onion chopped, 2 garlic cloves crushed, thumb-sized piece ginger finely grated or chopped, 3 tbsp tikka curry paste, 500ml passata, 1 tbsp tomato purée, 1 tbsp malt vinegar, 1 tbsp light brown soft sugar, 1 cinnamon stick, 5 cardamom pods, 100ml double cream, handful chopped coriander, cooked basmati rice lime wedges and naan bread, to serve (optional)"
https://www.bbcgoodfood.com/recipes/slow-cooker-child-friendly-chilli,Slow Cooker Child Friendly Chilli,batch cooking,251.0,6.0g,2.0g,22.0g,13.0g,9.0g,23.0g,0.73g,"1 tbsp rapeseed oil, 1 large onion finely chopped, 2 garlic cloves crushed, 2 tsp ground cumin, 1 ½ tsp sweet smoked paprika, 1 tsp mild chilli powder (optional), 2 carrots diced, 2 sticks celery diced, 1 courgette diced, 1 red pepper diced, 400g lean beef mince, 3 x 400g cans chopped tomatoes, 1 beef stock cube, 1 tbsp tomato purée, 1 x 400g can green lentils drained and rinsed, 1 x 400g can flageolet beans drained and rinsed, a selection of the following to serve: rice or tacos, soured cream, grated cheese and sliced avocado"
https://www.bbcgoodfood.com/recipes/slow-cooker-lamb-curry,Slow Cooker Lamb Curry,batch cooking,568.0,19.0g,5.0g,49.0g,17.0g,13.0g,43.0g,1.3g,"1 large onion halved and sliced, 3 tbsp Madras curry paste, 400g can chopped tomatoes, 2 tsp vegetable bouillon powder, 25g red lentils, 210g can chickpeas (don’t drain), 1 tbsp grated ginger, 1 tsp cumin seeds, 1 cinnamon stick, 75g curly kale, 2 lean lamb steaks fat removed, diced (about 240g), cooked brown rice to serve"
https://www.bbcgoodfood.com/recipes/slow-cooker-lamb-shoulder,Slow Cooker Lamb Shoulder,dinner,496.0,33.0g,15.0g,6.0g,4.0g,2.0g,36.0g,0.3g,"1¾kg Aldi British Lamb Shoulder Carvery Joint (On-sale 12th March), 2 tsp vegetable or sunflower oil, 200ml red wine, 2 carrots roughly chopped, 2 onions quartered, 2 sticks celery roughly chopped, 2 bay leaves, a few rosemary sprigs, a few thyme sprigs, 300ml lamb, chicken or vegetable stock, potatoes and seasonal greens, to serve (optional)"
https://www.bbcgoodfood.com/recipes/slow-cooker-meatballs,Slow Cooker Meatballs,batch cooking,277.0,6.0g,1.0g,22.0g,11.0g,6.0g,29.0g,0.39g,"1 tbsp rapeseed oil, 1 onion finely chopped, 2 carrots finely diced, 2 celery sticks finely diced, 2 garlic cloves thinly sliced, 500g carton tomato passata, 2 tbsp chopped parsley"
