title,url,ingredient,quantity,note,kcal,fat,saturates,carbs,sugars,fibre,protein,salt
No title,https://www.bbcgoodfood.com/recipes/spicy-bean-avocado-quesadillas,smoked paprika,2 tsp,,494,19,3,55,8,17,18,0.7
No title,https://www.bbcgoodfood.com/recipes/spicy-bean-avocado-quesadillas,ground cumin,1 tsp,,494,19,3,55,8,17,18,0.7
No title,https://www.bbcgoodfood.com/recipes/spicy-bean-avocado-quesadillas,black beans,400g can,,494,19,3,55,8,17,18,0.7
No title,https://www.bbcgoodfood.com/recipes/spicy-bean-avocado-quesadillas,tomato,1,chopped,494,19,3,55,8,17,18,0.7
No title,https://www.bbcgoodfood.com/recipes/spicy-bean-avocado-quesadillas,tomato purée,1 tbsp,,494,19,3,55,8,17,18,0.7
No title,https://www.bbcgoodfood.com/recipes/spicy-bean-avocado-quesadillas,vegetable bouillon powder,1 tsp,,494,19,3,55,8,17,18,0.7
No title,https://www.bbcgoodfood.com/recipes/spicy-bean-avocado-quesadillas,wholemeal tortillas,2 large,,494,19,3,55,8,17,18,0.7
No title,https://www.bbcgoodfood.com/recipes/spicy-bean-avocado-quesadillas,avocado,1,"peeled, stoned, halved and sliced",494,19,3,55,8,17,18,0.7
No title,https://www.bbcgoodfood.com/recipes/spicy-bean-avocado-quesadillas,chopped coriander,2 tbsp,plus a few sprigs to serve,494,19,3,55,8,17,18,0.7
No title,https://www.bbcgoodfood.com/recipes/cheese-omelette,eggs,2,,363,33,14,0.1,0.1,0,17,0.95
No title,https://www.bbcgoodfood.com/recipes/cheese-omelette,olive oil,½ tbsp,,363,33,14,0.1,0.1,0,17,0.95
No title,https://www.bbcgoodfood.com/recipes/cheese-omelette,butter,1 tbsp,,363,33,14,0.1,0.1,0,17,0.95
No title,https://www.bbcgoodfood.com/recipes/cheese-omelette,mature cheddar,15g,finely grated,363,33,14,0.1,0.1,0,17,0.95
No title,https://www.bbcgoodfood.com/recipes/air-fryer-mushrooms-on-toast,chestnut mushrooms,300g,quartered or sliced,349,8,1,53,4,4,15,1.6
No title,https://www.bbcgoodfood.com/recipes/air-fryer-mushrooms-on-toast,thyme sprigs,a few,leaves picked,349,8,1,53,4,4,15,1.6
No title,https://www.bbcgoodfood.com/recipes/air-fryer-mushrooms-on-toast,garlic powder,½ tsp,,349,8,1,53,4,4,15,1.6
No title,https://www.bbcgoodfood.com/recipes/air-fryer-mushrooms-on-toast,vegetable oil,1 tbsp,"or other neutral oil, plus extra for the bread",349,8,1,53,4,4,15,1.6
No title,https://www.bbcgoodfood.com/recipes/air-fryer-mushrooms-on-toast,sourdough,2 slices of,,349,8,1,53,4,4,15,1.6
No title,https://www.bbcgoodfood.com/recipes/air-fryer-mushrooms-on-toast,garlic clove,1,peeled but left whole (optional),349,8,1,53,4,4,15,1.6
No title,https://www.bbcgoodfood.com/recipes/air-fryer-mushrooms-on-toast,chopped parsley,small handful of,(optional),349,8,1,53,4,4,15,1.6
No title,https://www.bbcgoodfood.com/recipes/air-fryer-cheese-ham-toastie,butter,20g,softened,627,38,22,43,3,5,27,2.88
No title,https://www.bbcgoodfood.com/recipes/air-fryer-cheese-ham-toastie,sourdough,2 slices,or other bread,627,38,22,43,3,5,27,2.88
No title,https://www.bbcgoodfood.com/recipes/air-fryer-cheese-ham-toastie,English mustard,½ tsp,,627,38,22,43,3,5,27,2.88
No title,https://www.bbcgoodfood.com/recipes/air-fryer-cheese-ham-toastie,mature cheddar,50g grated,or gruyère,627,38,22,43,3,5,27,2.88
No title,https://www.bbcgoodfood.com/recipes/air-fryer-cheese-ham-toastie,chives,1 tbsp chopped,(optional),627,38,22,43,3,5,27,2.88
No title,https://www.bbcgoodfood.com/recipes/air-fryer-cheese-ham-toastie,ham,1 thick slice of,,627,38,22,43,3,5,27,2.88
No title,https://www.bbcgoodfood.com/recipes/smoky-chickpea-salad,sunflower oil,1 tbsp,,301,9,1,34,12,13,15,0.8
No title,https://www.bbcgoodfood.com/recipes/smoky-chickpea-salad,chickpeas,2 x 400g can,drained and rinsed,301,9,1,34,12,13,15,0.8
No title,https://www.bbcgoodfood.com/recipes/smoky-chickpea-salad,carrots,200g,peeled into ribbons or grated,301,9,1,34,12,13,15,0.8
No title,https://www.bbcgoodfood.com/recipes/smoky-chickpea-salad,spinach,200g,,301,9,1,34,12,13,15,0.8
No title,https://www.bbcgoodfood.com/recipes/smoky-chickpea-salad,broccoli,1 small head of,roughly chopped,301,9,1,34,12,13,15,0.8
No title,https://www.bbcgoodfood.com/recipes/kale-salad,kale,200g,stalks removed and leaves torn,466,28,4,40,34,12,8,1.2
No title,https://www.bbcgoodfood.com/recipes/kale-salad,large shallot,1,finely sliced,466,28,4,40,34,12,8,1.2
No title,https://www.bbcgoodfood.com/recipes/kale-salad,cooked beetroot,100g,roughly chopped,466,28,4,40,34,12,8,1.2
No title,https://www.bbcgoodfood.com/recipes/kale-salad,dried cranberries,30g,,466,28,4,40,34,12,8,1.2
No title,https://www.bbcgoodfood.com/recipes/kale-salad,carrots,250g,grated,466,28,4,40,34,12,8,1.2
No title,https://www.bbcgoodfood.com/recipes/kale-salad,mixed nuts,25g,roughly chopped,466,28,4,40,34,12,8,1.2
No title,https://www.bbcgoodfood.com/recipes/kale-salad,goat's cheese,125g,crumbled (optional),466,28,4,40,34,12,8,1.2
No title,https://www.bbcgoodfood.com/recipes/buddha-bowl-salad,couscous,200g,,327,3,0,59,14,9,13,1.7
No title,https://www.bbcgoodfood.com/recipes/buddha-bowl-salad,mixed beans,400g can,,327,3,0,59,14,9,13,1.7
No title,https://www.bbcgoodfood.com/recipes/buddha-bowl-salad,olive oil,1 tsp,,327,3,0,59,14,9,13,1.7
No title,https://www.bbcgoodfood.com/recipes/buddha-bowl-salad,chilli flakes,1⁄2 tsp,,327,3,0,59,14,9,13,1.7
No title,https://www.bbcgoodfood.com/recipes/buddha-bowl-salad,dill,3⁄4 small bunch of,torn into sprigs,327,3,0,59,14,9,13,1.7
No title,https://www.bbcgoodfood.com/recipes/buddha-bowl-salad,watermelon radishes,2,"or 6 small ones, sliced",327,3,0,59,14,9,13,1.7
No title,https://www.bbcgoodfood.com/recipes/buddha-bowl-salad,cucumber,1⁄2,peeled into ribbons,327,3,0,59,14,9,13,1.7
No title,https://www.bbcgoodfood.com/recipes/marinated-tomato-salad,heritage tomatoes,500g,chopped into equal-sized pieces,281,20,5,16,14,2,8,1.2
No title,https://www.bbcgoodfood.com/recipes/marinated-tomato-salad,ricotta,250g,,281,20,5,16,14,2,8,1.2
No title,https://www.bbcgoodfood.com/recipes/marinated-tomato-salad,lemon,1,zested,281,20,5,16,14,2,8,1.2
No title,https://www.bbcgoodfood.com/recipes/marinated-tomato-salad,bunch of chives,½,"(around 10g), finely chopped",281,20,5,16,14,2,8,1.2
No title,https://www.bbcgoodfood.com/recipes/herby-courgette-white-bean-salad,medium courgettes,2,,221,12,3,16,7,6,10,0.4
No title,https://www.bbcgoodfood.com/recipes/herby-courgette-white-bean-salad,ripe tomatoes,400g,quartered or cut into bite-sized pieces,221,12,3,16,7,6,10,0.4
No title,https://www.bbcgoodfood.com/recipes/herby-courgette-white-bean-salad,can white beans,400g,"(such as cannellini or haricot), drained and rinsed",221,12,3,16,7,6,10,0.4
No title,https://www.bbcgoodfood.com/recipes/herby-courgette-white-bean-salad,salad leaves,60g,(such as watercress or rocket),221,12,3,16,7,6,10,0.4
No title,https://www.bbcgoodfood.com/recipes/herby-courgette-white-bean-salad,mint,large handful of,"leaves, roughly chopped",221,12,3,16,7,6,10,0.4
No title,https://www.bbcgoodfood.com/recipes/herby-courgette-white-bean-salad,chives,¼ small bunch of,roughly chopped,221,12,3,16,7,6,10,0.4
No title,https://www.bbcgoodfood.com/recipes/herby-courgette-white-bean-salad,parmesan,30g,"shavings, or vegetarian alternative",221,12,3,16,7,6,10,0.4
No title,https://www.bbcgoodfood.com/recipes/easy-green-gazpacho,frozen peas,200g fresh or,,429,22,4,38,13,12,14,1.2
No title,https://www.bbcgoodfood.com/recipes/easy-green-gazpacho,crusty bread,75g,torn into chunks,429,22,4,38,13,12,14,1.2
No title,https://www.bbcgoodfood.com/recipes/easy-green-gazpacho,hot vegetable stock,600ml,"(ensure vegan, if needed)",429,22,4,38,13,12,14,1.2
No title,https://www.bbcgoodfood.com/recipes/easy-green-gazpacho,cucumber,1,roughly chopped,429,22,4,38,13,12,14,1.2
No title,https://www.bbcgoodfood.com/recipes/easy-green-gazpacho,garlic clove,1,roughly chopped,429,22,4,38,13,12,14,1.2
No title,https://www.bbcgoodfood.com/recipes/easy-green-gazpacho,avocado,½,"peeled, halved, stoned and roughly chopped",429,22,4,38,13,12,14,1.2
No title,https://www.bbcgoodfood.com/recipes/easy-green-gazpacho,white wine vinegar,2 tsp,,429,22,4,38,13,12,14,1.2
No title,https://www.bbcgoodfood.com/recipes/easy-green-gazpacho,green chilli,½,"(deseeded if you prefer less heat), roughly chopped",429,22,4,38,13,12,14,1.2
No title,https://www.bbcgoodfood.com/recipes/easy-green-gazpacho,spring onions,2,finely sliced,429,22,4,38,13,12,14,1.2
No title,https://www.bbcgoodfood.com/recipes/easy-green-gazpacho,cherry tomatoes,125g,roughly chopped,429,22,4,38,13,12,14,1.2
No title,https://www.bbcgoodfood.com/recipes/easy-green-gazpacho,parsley,10g,leaves picked,429,22,4,38,13,12,14,1.2
No title,https://www.bbcgoodfood.com/recipes/easy-green-gazpacho,extra virgin olive oil,2 tbsp,,429,22,4,38,13,12,14,1.2
No title,https://www.bbcgoodfood.com/recipes/easy-green-gazpacho,crusty bread,,to serve,429,22,4,38,13,12,14,1.2
No title,https://www.bbcgoodfood.com/recipes/tomato-black-bean-taco-salad,lime,1,juiced,301,13,2,28,9,12,11,0.1
No title,https://www.bbcgoodfood.com/recipes/tomato-black-bean-taco-salad,coriander,12g,finely chopped,301,13,2,28,9,12,11,0.1
No title,https://www.bbcgoodfood.com/recipes/tomato-black-bean-taco-salad,ground cumin,½ tsp,,301,13,2,28,9,12,11,0.1
No title,https://www.bbcgoodfood.com/recipes/tomato-black-bean-taco-salad,jalapeño pepper,1,"(deseeded if you prefer less heat), finely chopped",301,13,2,28,9,12,11,0.1
No title,https://www.bbcgoodfood.com/recipes/tomato-black-bean-taco-salad,rapeseed oil,2 tbsp,,301,13,2,28,9,12,11,0.1
No title,https://www.bbcgoodfood.com/recipes/tomato-black-bean-taco-salad,black beans,400g can,drained and rinsed,301,13,2,28,9,12,11,0.1
No title,https://www.bbcgoodfood.com/recipes/tomato-black-bean-taco-salad,cherry tomatoes,200g,halved,301,13,2,28,9,12,11,0.1
No title,https://www.bbcgoodfood.com/recipes/tomato-black-bean-taco-salad,romaine lettuce,1,chopped,301,13,2,28,9,12,11,0.1
No title,https://www.bbcgoodfood.com/recipes/tomato-black-bean-taco-salad,sweetcorn,198g can,drained,301,13,2,28,9,12,11,0.1
No title,https://www.bbcgoodfood.com/recipes/tomato-black-bean-taco-salad,red pepper,1,finely chopped,301,13,2,28,9,12,11,0.1
No title,https://www.bbcgoodfood.com/recipes/tomato-black-bean-taco-salad,crunchy taco shells,4,,301,13,2,28,9,12,11,0.1
No title,https://www.bbcgoodfood.com/recipes/tomato-black-bean-taco-salad,pumpkin seeds,25g,,301,13,2,28,9,12,11,0.1
No title,https://www.bbcgoodfood.com/recipes/blue-cheese-ham-egg-toastie,salted butter,50g,,1025,66,37,59,23,3,47,6
No title,https://www.bbcgoodfood.com/recipes/blue-cheese-ham-egg-toastie,slices sourdough,4,,1025,66,37,59,23,3,47,6
No title,https://www.bbcgoodfood.com/recipes/blue-cheese-ham-egg-toastie,slices thick-cut ham,4,,1025,66,37,59,23,3,47,6
No title,https://www.bbcgoodfood.com/recipes/blue-cheese-ham-egg-toastie,pear chutney,100g,,1025,66,37,59,23,3,47,6
No title,https://www.bbcgoodfood.com/recipes/blue-cheese-ham-egg-toastie,blue cheese,180g,cut into 45g slices,1025,66,37,59,23,3,47,6
No title,https://www.bbcgoodfood.com/recipes/blue-cheese-ham-egg-toastie,oil,,for frying,1025,66,37,59,23,3,47,6
No title,https://www.bbcgoodfood.com/recipes/blue-cheese-ham-egg-toastie,eggs,2,,1025,66,37,59,23,3,47,6
No title,https://www.bbcgoodfood.com/recipes/blue-cheese-ham-egg-toastie,gherkins,2,to serve (optional),1025,66,37,59,23,3,47,6
No title,https://www.bbcgoodfood.com/recipes/turkish-egg-flatbreads,0% fat Greek yogurt,175g,,447,17,5,42,6,5,28,1.3
No title,https://www.bbcgoodfood.com/recipes/turkish-egg-flatbreads,garlic clove,1,grated,447,17,5,42,6,5,28,1.3
No title,https://www.bbcgoodfood.com/recipes/turkish-egg-flatbreads,lemon,½,zested,447,17,5,42,6,5,28,1.3
No title,https://www.bbcgoodfood.com/recipes/turkish-egg-flatbreads,za’atar,1 ½ tsp,,447,17,5,42,6,5,28,1.3
No title,https://www.bbcgoodfood.com/recipes/turkish-egg-flatbreads,small handful of parsley,,finely chopped,447,17,5,42,6,5,28,1.3
No title,https://www.bbcgoodfood.com/recipes/turkish-egg-flatbreads,flatbreads,2,,447,17,5,42,6,5,28,1.3
No title,https://www.bbcgoodfood.com/recipes/turkish-egg-flatbreads,olive oil,1 tbsp,,447,17,5,42,6,5,28,1.3
No title,https://www.bbcgoodfood.com/recipes/turkish-egg-flatbreads,eggs,2,,447,17,5,42,6,5,28,1.3
No title,https://www.bbcgoodfood.com/recipes/turkish-egg-flatbreads,vegetarian feta,30g,crumbled,447,17,5,42,6,5,28,1.3
No title,https://www.bbcgoodfood.com/recipes/turkish-egg-flatbreads,green olives,25g,sliced,447,17,5,42,6,5,28,1.3
No title,https://www.bbcgoodfood.com/recipes/turkish-egg-flatbreads,large pinch of Aleppo chilli flakes,,or chilli oil (optional),447,17,5,42,6,5,28,1.3
No title,https://www.bbcgoodfood.com/recipes/turkish-egg-flatbreads,cucumber,½,"halved, deseeded and finely sliced",447,17,5,42,6,5,28,1.3
No title,https://www.bbcgoodfood.com/recipes/garlic-mushrooms,butter,40g/1½oz,,95,9,5,1,1,1,3,0.2
No title,https://www.bbcgoodfood.com/recipes/garlic-mushrooms,white mushrooms,500g/1lb 2oz,"or chestnut, halved or quartered; or button chestnut mushrooms kept whole",95,9,5,1,1,1,3,0.2
No title,https://www.bbcgoodfood.com/recipes/garlic-mushrooms,garlic cloves,2,minced,95,9,5,1,1,1,3,0.2
No title,https://www.bbcgoodfood.com/recipes/garlic-mushrooms,parsley,large handful of,"leaves, very roughly chopped",95,9,5,1,1,1,3,0.2
No title,https://www.bbcgoodfood.com/recipes/vegetarian-ramen,instant  noodles,80g pack,(look for an Asian brand with a flavour like sesame),205,7,2,21,4,4,11,0.4
No title,https://www.bbcgoodfood.com/recipes/vegetarian-ramen,spring onions,2,finely chopped,205,7,2,21,4,4,11,0.4
No title,https://www.bbcgoodfood.com/recipes/vegetarian-ramen,pak choi,½ head,,205,7,2,21,4,4,11,0.4
No title,https://www.bbcgoodfood.com/recipes/vegetarian-ramen,egg,1,,205,7,2,21,4,4,11,0.4
No title,https://www.bbcgoodfood.com/recipes/vegetarian-ramen,sesame seeds,1 tsp,,205,7,2,21,4,4,11,0.4
No title,https://www.bbcgoodfood.com/recipes/vegetarian-ramen,chilli sauce,,to serve,205,7,2,21,4,4,11,0.4
No title,https://www.bbcgoodfood.com/recipes/lentil-tuna-salad,sherry vinegar,2 tbsp,,374,15,2,26,3,9,28,0.7
No title,https://www.bbcgoodfood.com/recipes/lentil-tuna-salad,Dijon mustard,1 tsp,,374,15,2,26,3,9,28,0.7
No title,https://www.bbcgoodfood.com/recipes/lentil-tuna-salad,garlic cloves,2,finely grated,374,15,2,26,3,9,28,0.7
No title,https://www.bbcgoodfood.com/recipes/lentil-tuna-salad,olive oil,50ml,,374,15,2,26,3,9,28,0.7
No title,https://www.bbcgoodfood.com/recipes/lentil-tuna-salad,x 250g pouches ready-cooked puy lentils,2,,374,15,2,26,3,9,28,0.7
No title,https://www.bbcgoodfood.com/recipes/lentil-tuna-salad,x 160g cans tuna,2,"steaks in spring water, drained and flaked",374,15,2,26,3,9,28,0.7
No title,https://www.bbcgoodfood.com/recipes/lentil-tuna-salad,cherry tomatoes,160g,halved (about 10),374,15,2,26,3,9,28,0.7
No title,https://www.bbcgoodfood.com/recipes/lentil-tuna-salad,ready-roasted peppers,2,chopped,374,15,2,26,3,9,28,0.7
No title,https://www.bbcgoodfood.com/recipes/lentil-tuna-salad,handful of parsley,,finely chopped,374,15,2,26,3,9,28,0.7
No title,https://www.bbcgoodfood.com/recipes/lentil-tuna-salad,small bunch of chives,½,"finely chopped, plus extra to garnish",374,15,2,26,3,9,28,0.7
No title,https://www.bbcgoodfood.com/recipes/healthy-coleslaw,plain yogurt,6 tbsp,,151,4,1,8,7,2,2,0.15
No title,https://www.bbcgoodfood.com/recipes/healthy-coleslaw,Dijon mustard,½ tsp,,151,4,1,8,7,2,2,0.15
No title,https://www.bbcgoodfood.com/recipes/healthy-coleslaw,mayonnaise,2 tbsp,,151,4,1,8,7,2,2,0.15
No title,https://www.bbcgoodfood.com/recipes/healthy-coleslaw,white cabbage,1⁄2,,151,4,1,8,7,2,2,0.15
No title,https://www.bbcgoodfood.com/recipes/healthy-coleslaw,carrots,2,,151,4,1,8,7,2,2,0.15
No title,https://www.bbcgoodfood.com/recipes/healthy-coleslaw,onion,1⁄2,,151,4,1,8,7,2,2,0.15
