title,url,ingredient,quantity,note,kcal,fat,saturates,carbs,sugars,fibre,protein,salt
Meatball & chickpea yellow coconut curry with rice & pickled red cabbage,https://www.bbcgoodfood.com/recipes/meatball-chickpea-yellow-coconut-curry-with-rice-pickled-red-cabbage,mangetout,200g,,528,32g,17g,25g,11g,9ghigh,31g,2.69g
Meatball & chickpea yellow coconut curry with rice & pickled red cabbage,https://www.bbcgoodfood.com/recipes/meatball-chickpea-yellow-coconut-curry-with-rice-pickled-red-cabbage,jasmine rice,,,528,32g,17g,25g,11g,9ghigh,31g,2.69g
Meatball & chickpea yellow coconut curry with rice & pickled red cabbage,https://www.bbcgoodfood.com/recipes/meatball-chickpea-yellow-coconut-curry-with-rice-pickled-red-cabbage,pickled red cabbage,,(see 'Complete the dish'),528,32g,17g,25g,11g,9ghigh,31g,2.69g
Meatball & chickpea yellow coconut curry with rice & pickled red cabbage,https://www.bbcgoodfood.com/recipes/meatball-chickpea-yellow-coconut-curry-with-rice-pickled-red-cabbage,coriander,small handful of,leaves picked,528,32g,17g,25g,11g,9ghigh,31g,2.69g
Coconut & kale fish curry,https://www.bbcgoodfood.com/recipes/coconut-kale-fish-curry,rapeseed oil,1 tbsp,,465low,15g,6g,52g,7g,6g,28g,1.5g
Coconut & kale fish curry,https://www.bbcgoodfood.com/recipes/coconut-kale-fish-curry,onion,1,sliced,465low,15g,6g,52g,7g,6g,28g,1.5g
Coconut & kale fish curry,https://www.bbcgoodfood.com/recipes/coconut-kale-fish-curry,ginger,thumb-sized piece,sliced into matchsticks,465low,15g,6g,52g,7g,6g,28g,1.5g
Coconut & kale fish curry,https://www.bbcgoodfood.com/recipes/coconut-kale-fish-curry,turmeric,1 tsp,,465low,15g,6g,52g,7g,6g,28g,1.5g
Coconut & kale fish curry,https://www.bbcgoodfood.com/recipes/coconut-kale-fish-curry,mild curry paste,3-4 tbsp,(Keralan works well),465low,15g,6g,52g,7g,6g,28g,1.5g
Coconut & kale fish curry,https://www.bbcgoodfood.com/recipes/coconut-kale-fish-curry,cherry tomatoes,150g,halved,465low,15g,6g,52g,7g,6g,28g,1.5g
Coconut & kale fish curry,https://www.bbcgoodfood.com/recipes/coconut-kale-fish-curry,kale,150g,chopped,465low,15g,6g,52g,7g,6g,28g,1.5g
Coconut & kale fish curry,https://www.bbcgoodfood.com/recipes/coconut-kale-fish-curry,red chilli,1,halved,465low,15g,6g,52g,7g,6g,28g,1.5g
Coconut & kale fish curry,https://www.bbcgoodfood.com/recipes/coconut-kale-fish-curry,reduced fat coconut milk,325ml,,465low,15g,6g,52g,7g,6g,28g,1.5g
Coconut & kale fish curry,https://www.bbcgoodfood.com/recipes/coconut-kale-fish-curry,low-salt stock,300ml,,465low,15g,6g,52g,7g,6g,28g,1.5g
Coconut & kale fish curry,https://www.bbcgoodfood.com/recipes/coconut-kale-fish-curry,brown rice,250g,,465low,15g,6g,52g,7g,6g,28g,1.5g
Coconut & kale fish curry,https://www.bbcgoodfood.com/recipes/coconut-kale-fish-curry,frozen  king prawns,100g,,465low,15g,6g,52g,7g,6g,28g,1.5g
Coconut & kale fish curry,https://www.bbcgoodfood.com/recipes/coconut-kale-fish-curry,cod,2,"fillets, cut into chunks",465low,15g,6g,52g,7g,6g,28g,1.5g
Coconut & kale fish curry,https://www.bbcgoodfood.com/recipes/coconut-kale-fish-curry,limes,2,juiced,465low,15g,6g,52g,7g,6g,28g,1.5g
Coconut & kale fish curry,https://www.bbcgoodfood.com/recipes/coconut-kale-fish-curry,coriander,½ small bunch,chopped,465low,15g,6g,52g,7g,6g,28g,1.5g
Coconut & kale fish curry,https://www.bbcgoodfood.com/recipes/coconut-kale-fish-curry,coconut,handful of toasted,flakes (optional),465low,15g,6g,52g,7g,6g,28g,1.5g
Versatile beef stew,https://www.bbcgoodfood.com/recipes/versatile-beef-stew,braising steak,900g,"(such as chuck or brisket), trimmed of large pieces of fat or gristle and cut into large chunks",401,16g,6g,13g,8g,3g,48g,1g
Versatile beef stew,https://www.bbcgoodfood.com/recipes/versatile-beef-stew,plain flour,1 tbsp,,401,16g,6g,13g,8g,3g,48g,1g
Versatile beef stew,https://www.bbcgoodfood.com/recipes/versatile-beef-stew,1-2 tbsp vegetable or sunflower oil,,,401,16g,6g,13g,8g,3g,48g,1g
Versatile beef stew,https://www.bbcgoodfood.com/recipes/versatile-beef-stew,onions,2,chopped,401,16g,6g,13g,8g,3g,48g,1g
Versatile beef stew,https://www.bbcgoodfood.com/recipes/versatile-beef-stew,celery sticks,2,chopped,401,16g,6g,13g,8g,3g,48g,1g
Versatile beef stew,https://www.bbcgoodfood.com/recipes/versatile-beef-stew,carrots,2,halved and cut into chunks,401,16g,6g,13g,8g,3g,48g,1g
Versatile beef stew,https://www.bbcgoodfood.com/recipes/versatile-beef-stew,bay leaves,2,,401,16g,6g,13g,8g,3g,48g,1g
Versatile beef stew,https://www.bbcgoodfood.com/recipes/versatile-beef-stew,thyme sprigs,6,leaves picked,401,16g,6g,13g,8g,3g,48g,1g
Versatile beef stew,https://www.bbcgoodfood.com/recipes/versatile-beef-stew,red wine,150ml,(optional),401,16g,6g,13g,8g,3g,48g,1g
Versatile beef stew,https://www.bbcgoodfood.com/recipes/versatile-beef-stew,tomato purée,1 tbsp,,401,16g,6g,13g,8g,3g,48g,1g
Versatile beef stew,https://www.bbcgoodfood.com/recipes/versatile-beef-stew,Worcestershire sauce,2 tsp,,401,16g,6g,13g,8g,3g,48g,1g
Versatile beef stew,https://www.bbcgoodfood.com/recipes/versatile-beef-stew,beef stock cube,1,or 600ml fresh strong beef stock,401,16g,6g,13g,8g,3g,48g,1g
Versatile beef stew,https://www.bbcgoodfood.com/recipes/versatile-beef-stew,cooked green vegetables,,"and mash, to serve (optional)",401,16g,6g,13g,8g,3g,48g,1g
Cheat’s beetroot biriyani,https://www.bbcgoodfood.com/recipes/cheats-beetroot-biriyani,beetroot,"3 large (500g unprepped), raw",peeled and cut into 2cm cubes,366low,8glow,1g,66g,12g,5g,11g,1.05g
Cheat’s beetroot biriyani,https://www.bbcgoodfood.com/recipes/cheats-beetroot-biriyani,rapeseed oil,2 tbsp,,366low,8glow,1g,66g,12g,5g,11g,1.05g
Cheat’s beetroot biriyani,https://www.bbcgoodfood.com/recipes/cheats-beetroot-biriyani,onion,1 large,finely sliced,366low,8glow,1g,66g,12g,5g,11g,1.05g
Cheat’s beetroot biriyani,https://www.bbcgoodfood.com/recipes/cheats-beetroot-biriyani,ginger,thumb-sized piece of,grated,366low,8glow,1g,66g,12g,5g,11g,1.05g
Cheat’s beetroot biriyani,https://www.bbcgoodfood.com/recipes/cheats-beetroot-biriyani,garlic cloves,2 small,crushed,366low,8glow,1g,66g,12g,5g,11g,1.05g
Cheat’s beetroot biriyani,https://www.bbcgoodfood.com/recipes/cheats-beetroot-biriyani,bay leaf,1,,366low,8glow,1g,66g,12g,5g,11g,1.05g
Cheat’s beetroot biriyani,https://www.bbcgoodfood.com/recipes/cheats-beetroot-biriyani,cardamom pods,4,,366low,8glow,1g,66g,12g,5g,11g,1.05g
Cheat’s beetroot biriyani,https://www.bbcgoodfood.com/recipes/cheats-beetroot-biriyani,turmeric,2 tsp,,366low,8glow,1g,66g,12g,5g,11g,1.05g
Cheat’s beetroot biriyani,https://www.bbcgoodfood.com/recipes/cheats-beetroot-biriyani,garam masala,2 tbsp,,366low,8glow,1g,66g,12g,5g,11g,1.05g
Cheat’s beetroot biriyani,https://www.bbcgoodfood.com/recipes/cheats-beetroot-biriyani,basmati rice,250g,rinsed,366low,8glow,1g,66g,12g,5g,11g,1.05g
Cheat’s beetroot biriyani,https://www.bbcgoodfood.com/recipes/cheats-beetroot-biriyani,low-salt  veg stock,500ml,,366low,8glow,1g,66g,12g,5g,11g,1.05g
Cheat’s beetroot biriyani,https://www.bbcgoodfood.com/recipes/cheats-beetroot-biriyani,fat-free  yogurt,100ml,,366low,8glow,1g,66g,12g,5g,11g,1.05g
Cheat’s beetroot biriyani,https://www.bbcgoodfood.com/recipes/cheats-beetroot-biriyani,coriander,small bunch of,,366low,8glow,1g,66g,12g,5g,11g,1.05g
Cheat’s beetroot biriyani,https://www.bbcgoodfood.com/recipes/cheats-beetroot-biriyani,your favourite chutney,,"or pickle, to serve (optional)",366low,8glow,1g,66g,12g,5g,11g,1.05g
Veg-packed cheeseburgers,https://www.bbcgoodfood.com/recipes/veg-packed-cheeseburgers,vegetable oil,2 tbsp,,509,20g,7g,55g,8g,4g,24g,1.7g
Veg-packed cheeseburgers,https://www.bbcgoodfood.com/recipes/veg-packed-cheeseburgers,garlic clove,1,crushed,509,20g,7g,55g,8g,4g,24g,1.7g
Veg-packed cheeseburgers,https://www.bbcgoodfood.com/recipes/veg-packed-cheeseburgers,onion,1 small,finely chopped,509,20g,7g,55g,8g,4g,24g,1.7g
Veg-packed cheeseburgers,https://www.bbcgoodfood.com/recipes/veg-packed-cheeseburgers,courgette,100g,grated,509,20g,7g,55g,8g,4g,24g,1.7g
Veg-packed cheeseburgers,https://www.bbcgoodfood.com/recipes/veg-packed-cheeseburgers,carrot,1 large,grated,509,20g,7g,55g,8g,4g,24g,1.7g
Veg-packed cheeseburgers,https://www.bbcgoodfood.com/recipes/veg-packed-cheeseburgers,mushrooms,50g,finely chopped,509,20g,7g,55g,8g,4g,24g,1.7g
Veg-packed cheeseburgers,https://www.bbcgoodfood.com/recipes/veg-packed-cheeseburgers,parsley,¼ bunch of,finely chopped,509,20g,7g,55g,8g,4g,24g,1.7g
Veg-packed cheeseburgers,https://www.bbcgoodfood.com/recipes/veg-packed-cheeseburgers,cheddar,75g,grated,509,20g,7g,55g,8g,4g,24g,1.7g
Veg-packed cheeseburgers,https://www.bbcgoodfood.com/recipes/veg-packed-cheeseburgers,egg,1 large,beaten,509,20g,7g,55g,8g,4g,24g,1.7g
Veg-packed cheeseburgers,https://www.bbcgoodfood.com/recipes/veg-packed-cheeseburgers,breadcrumbs,5 tbsp,,509,20g,7g,55g,8g,4g,24g,1.7g
Veg-packed cheeseburgers,https://www.bbcgoodfood.com/recipes/veg-packed-cheeseburgers,beef mince,250g,,509,20g,7g,55g,8g,4g,24g,1.7g
Veg-packed cheeseburgers,https://www.bbcgoodfood.com/recipes/veg-packed-cheeseburgers,burger buns,4-6,,509,20g,7g,55g,8g,4g,24g,1.7g
Veg-packed cheeseburgers,https://www.bbcgoodfood.com/recipes/veg-packed-cheeseburgers,lettuce leaves,,,509,20g,7g,55g,8g,4g,24g,1.7g
Veg-packed cheeseburgers,https://www.bbcgoodfood.com/recipes/veg-packed-cheeseburgers,tomato,sliced,,509,20g,7g,55g,8g,4g,24g,1.7g
Veg-packed cheeseburgers,https://www.bbcgoodfood.com/recipes/veg-packed-cheeseburgers,red onion,sliced,,509,20g,7g,55g,8g,4g,24g,1.7g
Veg-packed cheeseburgers,https://www.bbcgoodfood.com/recipes/veg-packed-cheeseburgers,ketchup,,mustard and mayo (optional),509,20g,7g,55g,8g,4g,24g,1.7g
"Chicken, sweet potato & peanut stew",https://www.bbcgoodfood.com/recipes/chicken-sweet-potato-peanut-stew,vegetable oil,1 tbsp,,518,24g,6g,27g,12g,6ghigh,44g,0.89g
"Chicken, sweet potato & peanut stew",https://www.bbcgoodfood.com/recipes/chicken-sweet-potato-peanut-stew,chicken thighs,8,,518,24g,6g,27g,12g,6ghigh,44g,0.89g
"Chicken, sweet potato & peanut stew",https://www.bbcgoodfood.com/recipes/chicken-sweet-potato-peanut-stew,red onions,2,finely chopped,518,24g,6g,27g,12g,6ghigh,44g,0.89g
"Chicken, sweet potato & peanut stew",https://www.bbcgoodfood.com/recipes/chicken-sweet-potato-peanut-stew,ginger,thumb-sized piece of,finely grated,518,24g,6g,27g,12g,6ghigh,44g,0.89g
"Chicken, sweet potato & peanut stew",https://www.bbcgoodfood.com/recipes/chicken-sweet-potato-peanut-stew,garlic cloves,2 large,finely grated,518,24g,6g,27g,12g,6ghigh,44g,0.89g
"Chicken, sweet potato & peanut stew",https://www.bbcgoodfood.com/recipes/chicken-sweet-potato-peanut-stew,cumin,2 tsp,,518,24g,6g,27g,12g,6ghigh,44g,0.89g
"Chicken, sweet potato & peanut stew",https://www.bbcgoodfood.com/recipes/chicken-sweet-potato-peanut-stew,sweet potatoes,500g,roughly chopped,518,24g,6g,27g,12g,6ghigh,44g,0.89g
"Chicken, sweet potato & peanut stew",https://www.bbcgoodfood.com/recipes/chicken-sweet-potato-peanut-stew,peanut butter,120g,,518,24g,6g,27g,12g,6ghigh,44g,0.89g
"Chicken, sweet potato & peanut stew",https://www.bbcgoodfood.com/recipes/chicken-sweet-potato-peanut-stew,chicken stock,500ml,,518,24g,6g,27g,12g,6ghigh,44g,0.89g
"Chicken, sweet potato & peanut stew",https://www.bbcgoodfood.com/recipes/chicken-sweet-potato-peanut-stew,chopped tomatoes,400g can,,518,24g,6g,27g,12g,6ghigh,44g,0.89g
"Chicken, sweet potato & peanut stew",https://www.bbcgoodfood.com/recipes/chicken-sweet-potato-peanut-stew,frozen peppers,200g,,518,24g,6g,27g,12g,6ghigh,44g,0.89g
"Chicken, sweet potato & peanut stew",https://www.bbcgoodfood.com/recipes/chicken-sweet-potato-peanut-stew,chopped coriander,handful of,"and chopped peanuts, to serve",518,24g,6g,27g,12g,6ghigh,44g,0.89g
Wholemeal flatbreads,https://www.bbcgoodfood.com/recipes/wholemeal-flatbreads,wholemeal flour,350g,plus extra for dusting,168,2g,0g,27g,1g,5g,6g,0g
Wholemeal flatbreads,https://www.bbcgoodfood.com/recipes/wholemeal-flatbreads,cold-pressed rapeseed oil,4 tsp,,168,2g,0g,27g,1g,5g,6g,0g
"Beef, mushroom & marsala stroganoff with herby mash",https://www.bbcgoodfood.com/recipes/beef-mushroom-marsala-stroganoff-with-herby-mash,floury potatoes,1kg,"(we used Maris  Piper), roughly chopped",702,37g,18g,54g,14g,9ghigh,27g,0.8g
"Beef, mushroom & marsala stroganoff with herby mash",https://www.bbcgoodfood.com/recipes/beef-mushroom-marsala-stroganoff-with-herby-mash,butter,50g,,702,37g,18g,54g,14g,9ghigh,27g,0.8g
"Beef, mushroom & marsala stroganoff with herby mash",https://www.bbcgoodfood.com/recipes/beef-mushroom-marsala-stroganoff-with-herby-mash,milk,100ml,,702,37g,18g,54g,14g,9ghigh,27g,0.8g
"Beef, mushroom & marsala stroganoff with herby mash",https://www.bbcgoodfood.com/recipes/beef-mushroom-marsala-stroganoff-with-herby-mash,celery salt,1 tsp,(optional),702,37g,18g,54g,14g,9ghigh,27g,0.8g
"Beef, mushroom & marsala stroganoff with herby mash",https://www.bbcgoodfood.com/recipes/beef-mushroom-marsala-stroganoff-with-herby-mash,soured cream,100ml,,702,37g,18g,54g,14g,9ghigh,27g,0.8g
"Beef, mushroom & marsala stroganoff with herby mash",https://www.bbcgoodfood.com/recipes/beef-mushroom-marsala-stroganoff-with-herby-mash,soft herbs,handful of,"(we used chives, parsley and dill)",702,37g,18g,54g,14g,9ghigh,27g,0.8g
"Beef, mushroom & marsala stroganoff with herby mash",https://www.bbcgoodfood.com/recipes/beef-mushroom-marsala-stroganoff-with-herby-mash,rapeseed oil,1 tbsp,,702,37g,18g,54g,14g,9ghigh,27g,0.8g
"Beef, mushroom & marsala stroganoff with herby mash",https://www.bbcgoodfood.com/recipes/beef-mushroom-marsala-stroganoff-with-herby-mash,onion,1,finely chopped,702,37g,18g,54g,14g,9ghigh,27g,0.8g
"Beef, mushroom & marsala stroganoff with herby mash",https://www.bbcgoodfood.com/recipes/beef-mushroom-marsala-stroganoff-with-herby-mash,portobello mushrooms,275g,sliced,702,37g,18g,54g,14g,9ghigh,27g,0.8g
"Beef, mushroom & marsala stroganoff with herby mash",https://www.bbcgoodfood.com/recipes/beef-mushroom-marsala-stroganoff-with-herby-mash,smoked paprika,½ tsp,,702,37g,18g,54g,14g,9ghigh,27g,0.8g
"Beef, mushroom & marsala stroganoff with herby mash",https://www.bbcgoodfood.com/recipes/beef-mushroom-marsala-stroganoff-with-herby-mash,marsala,100ml,,702,37g,18g,54g,14g,9ghigh,27g,0.8g
"Beef, mushroom & marsala stroganoff with herby mash",https://www.bbcgoodfood.com/recipes/beef-mushroom-marsala-stroganoff-with-herby-mash,leftover ragu,800g,(see recipe below),702,37g,18g,54g,14g,9ghigh,27g,0.8g
"Beef, mushroom & marsala stroganoff with herby mash",https://www.bbcgoodfood.com/recipes/beef-mushroom-marsala-stroganoff-with-herby-mash,Dijon mustard,2 tsp,,702,37g,18g,54g,14g,9ghigh,27g,0.8g
"Beef, mushroom & marsala stroganoff with herby mash",https://www.bbcgoodfood.com/recipes/beef-mushroom-marsala-stroganoff-with-herby-mash,double cream,50ml,,702,37g,18g,54g,14g,9ghigh,27g,0.8g
Roasted cauliflower,https://www.bbcgoodfood.com/recipes/roasted-cauliflower,cauliflower,1 large,,,,,,,,,
Roasted cauliflower,https://www.bbcgoodfood.com/recipes/roasted-cauliflower,olive oil,3 tbsp,,,,,,,,,
Roasted cauliflower,https://www.bbcgoodfood.com/recipes/roasted-cauliflower,paprika,1 tsp,,,,,,,,,
Roasted cauliflower,https://www.bbcgoodfood.com/recipes/roasted-cauliflower,nigella seeds,1 tsp,,,,,,,,,
Roasted cauliflower,https://www.bbcgoodfood.com/recipes/roasted-cauliflower,garlic granules,1 tsp,,,,,,,,,
Beef with red wine & carrots,https://www.bbcgoodfood.com/recipes/beef-red-wine-carrots,vegetable,,"or sunflower oil , for frying",443,21g,6g,16g,11g,3g,46g,0.69glow
Beef with red wine & carrots,https://www.bbcgoodfood.com/recipes/beef-red-wine-carrots,shin of beef,1 ½kg,"or stewing beef, cut into cubes",443,21g,6g,16g,11g,3g,46g,0.69glow
Beef with red wine & carrots,https://www.bbcgoodfood.com/recipes/beef-red-wine-carrots,flour,3 tbsp,,443,21g,6g,16g,11g,3g,46g,0.69glow
Beef with red wine & carrots,https://www.bbcgoodfood.com/recipes/beef-red-wine-carrots,onions,2 large,sliced,443,21g,6g,16g,11g,3g,46g,0.69glow
Beef with red wine & carrots,https://www.bbcgoodfood.com/recipes/beef-red-wine-carrots,carrots,600g,cut into batons,443,21g,6g,16g,11g,3g,46g,0.69glow
Beef with red wine & carrots,https://www.bbcgoodfood.com/recipes/beef-red-wine-carrots,garlic cloves,4,crushed,443,21g,6g,16g,11g,3g,46g,0.69glow
Beef with red wine & carrots,https://www.bbcgoodfood.com/recipes/beef-red-wine-carrots,red wine,glass,(about 175ml/6fl oz),443,21g,6g,16g,11g,3g,46g,0.69glow
Beef with red wine & carrots,https://www.bbcgoodfood.com/recipes/beef-red-wine-carrots,beef stock,850ml,,443,21g,6g,16g,11g,3g,46g,0.69glow
Beef with red wine & carrots,https://www.bbcgoodfood.com/recipes/beef-red-wine-carrots,bay leaves,3,,443,21g,6g,16g,11g,3g,46g,0.69glow
Beef with red wine & carrots,https://www.bbcgoodfood.com/recipes/beef-red-wine-carrots,thyme sprigs,few,,443,21g,6g,16g,11g,3g,46g,0.69glow
Beef with red wine & carrots,https://www.bbcgoodfood.com/recipes/beef-red-wine-carrots,jacket potatoes,,"or mash, to serve",443,21g,6g,16g,11g,3g,46g,0.69glow
Italian cottage pie,https://www.bbcgoodfood.com/recipes/italian-cottage-pie,floury potatoes,700g,sliced,791,40g,15g,46g,12g,5g,61g,2.83glow
Italian cottage pie,https://www.bbcgoodfood.com/recipes/italian-cottage-pie,butter,25g,,791,40g,15g,46g,12g,5g,61g,2.83glow
Italian cottage pie,https://www.bbcgoodfood.com/recipes/italian-cottage-pie,grated parmesan,50g,,791,40g,15g,46g,12g,5g,61g,2.83glow
Italian cottage pie,https://www.bbcgoodfood.com/recipes/italian-cottage-pie,pancetta,140g,"or streaky bacon, cut into strips",791,40g,15g,46g,12g,5g,61g,2.83glow
Italian cottage pie,https://www.bbcgoodfood.com/recipes/italian-cottage-pie,oregano,2,"sprigs, leaves stripped, or 2 tsp dried oregano",791,40g,15g,46g,12g,5g,61g,2.83glow
Italian cottage pie,https://www.bbcgoodfood.com/recipes/italian-cottage-pie,½ quantity beef,,with red wine & carrots (see 'Goes well with'),791,40g,15g,46g,12g,5g,61g,2.83glow
Slow cooker meatballs,https://www.bbcgoodfood.com/recipes/slow-cooker-meatballs,rapeseed oil,1 tbsp,,277low,6glow,1g,22g,11glow,6g,29ghigh,0.39glow
Slow cooker meatballs,https://www.bbcgoodfood.com/recipes/slow-cooker-meatballs,onion,1,finely chopped,277low,6glow,1g,22g,11glow,6g,29ghigh,0.39glow
Slow cooker meatballs,https://www.bbcgoodfood.com/recipes/slow-cooker-meatballs,carrots,2,finely diced,277low,6glow,1g,22g,11glow,6g,29ghigh,0.39glow
Slow cooker meatballs,https://www.bbcgoodfood.com/recipes/slow-cooker-meatballs,celery sticks,2,finely diced,277low,6glow,1g,22g,11glow,6g,29ghigh,0.39glow
Slow cooker meatballs,https://www.bbcgoodfood.com/recipes/slow-cooker-meatballs,garlic cloves,2,thinly sliced,277low,6glow,1g,22g,11glow,6g,29ghigh,0.39glow
Slow cooker meatballs,https://www.bbcgoodfood.com/recipes/slow-cooker-meatballs,tomato passata,500g carton,,277low,6glow,1g,22g,11glow,6g,29ghigh,0.39glow
Slow cooker meatballs,https://www.bbcgoodfood.com/recipes/slow-cooker-meatballs,chopped parsley,2 tbsp,,277low,6glow,1g,22g,11glow,6g,29ghigh,0.39glow
Slow cooker meatballs,https://www.bbcgoodfood.com/recipes/slow-cooker-meatballs,lean mince turkey,400g,,277low,6glow,1g,22g,11glow,6g,29ghigh,0.39glow
Slow cooker meatballs,https://www.bbcgoodfood.com/recipes/slow-cooker-meatballs,porridge,4 tbsp,oats,277low,6glow,1g,22g,11glow,6g,29ghigh,0.39glow
Slow cooker meatballs,https://www.bbcgoodfood.com/recipes/slow-cooker-meatballs,paprika,pinch,,277low,6glow,1g,22g,11glow,6g,29ghigh,0.39glow
Slow cooker meatballs,https://www.bbcgoodfood.com/recipes/slow-cooker-meatballs,garlic clove,1,crushed,277low,6glow,1g,22g,11glow,6g,29ghigh,0.39glow
Slow cooker meatballs,https://www.bbcgoodfood.com/recipes/slow-cooker-meatballs,oil,spray of,,277low,6glow,1g,22g,11glow,6g,29ghigh,0.39glow
Friday night fish pie,https://www.bbcgoodfood.com/recipes/friday-night-fish-pie,potato,1½kg,chopped into chunks,562,24g,13g,45g,9g,3g,45g,2.25g
Friday night fish pie,https://www.bbcgoodfood.com/recipes/friday-night-fish-pie,butter,50g,,562,24g,13g,45g,9g,3g,45g,2.25g
Friday night fish pie,https://www.bbcgoodfood.com/recipes/friday-night-fish-pie,full-fat milk,1½l,,562,24g,13g,45g,9g,3g,45g,2.25g
Friday night fish pie,https://www.bbcgoodfood.com/recipes/friday-night-fish-pie,skinless white fish,800g,,562,24g,13g,45g,9g,3g,45g,2.25g
Friday night fish pie,https://www.bbcgoodfood.com/recipes/friday-night-fish-pie,smoked haddock fillets,600g,,562,24g,13g,45g,9g,3g,45g,2.25g
Friday night fish pie,https://www.bbcgoodfood.com/recipes/friday-night-fish-pie,onion,1,quartered,562,24g,13g,45g,9g,3g,45g,2.25g
Friday night fish pie,https://www.bbcgoodfood.com/recipes/friday-night-fish-pie,bay leaves,2,,562,24g,13g,45g,9g,3g,45g,2.25g
Friday night fish pie,https://www.bbcgoodfood.com/recipes/friday-night-fish-pie,butter,140g,,562,24g,13g,45g,9g,3g,45g,2.25g
Friday night fish pie,https://www.bbcgoodfood.com/recipes/friday-night-fish-pie,plain flour,140g,,562,24g,13g,45g,9g,3g,45g,2.25g
Friday night fish pie,https://www.bbcgoodfood.com/recipes/friday-night-fish-pie,nutmeg,,to season,562,24g,13g,45g,9g,3g,45g,2.25g
Friday night fish pie,https://www.bbcgoodfood.com/recipes/friday-night-fish-pie,parsley,small bunch,"leaves only, finely chopped",562,24g,13g,45g,9g,3g,45g,2.25g
Friday night fish pie,https://www.bbcgoodfood.com/recipes/friday-night-fish-pie,"cooked, peeled prawns",200g,,562,24g,13g,45g,9g,3g,45g,2.25g
Friday night fish pie,https://www.bbcgoodfood.com/recipes/friday-night-fish-pie,eggs,6,"hard-boiled and quartered (just 3 eggs if you are freezing one of the pies, as the eggs can't be frozen)",562,24g,13g,45g,9g,3g,45g,2.25g
Pappardelle with beef,https://www.bbcgoodfood.com/recipes/pappardelle-beef,quantity beef,½,with red wine & carrots (see 'Goes well with'),596,15g,4g,76g,10g,5g,41g,0.57glow
Pappardelle with beef,https://www.bbcgoodfood.com/recipes/pappardelle-beef,can chopped tomato,400g,,596,15g,4g,76g,10g,5g,41g,0.57glow
Pappardelle with beef,https://www.bbcgoodfood.com/recipes/pappardelle-beef,pappardelle,500g,pasta,596,15g,4g,76g,10g,5g,41g,0.57glow
Pappardelle with beef,https://www.bbcgoodfood.com/recipes/pappardelle-beef,grated parmesan,,to serve,596,15g,4g,76g,10g,5g,41g,0.57glow
Rhubarb & custard crunch,https://www.bbcgoodfood.com/recipes/rhubarb-custard-crunch,rhubarb,450g,trimmed and cut into chunks,611,24g,7g,95g,65g,7g,12g,0.22glow
Rhubarb & custard crunch,https://www.bbcgoodfood.com/recipes/rhubarb-custard-crunch,caster sugar,85g,,611,24g,7g,95g,65g,7g,12g,0.22glow
Rhubarb & custard crunch,https://www.bbcgoodfood.com/recipes/rhubarb-custard-crunch,roughly a 500g/1lb 2oz tub or can ready-made custard,,,611,24g,7g,95g,65g,7g,12g,0.22glow
Rhubarb & custard crunch,https://www.bbcgoodfood.com/recipes/rhubarb-custard-crunch,½ quantity honey,,crunch granola (see 'Goes well with'),611,24g,7g,95g,65g,7g,12g,0.22glow
Faggots with onion gravy,https://www.bbcgoodfood.com/recipes/faggots-onion-gravy,little oil,,for the tin,208low,5g,1glow,14g,3g,2g,26ghigh,1.2glow
Faggots with onion gravy,https://www.bbcgoodfood.com/recipes/faggots-onion-gravy,pack sage & onion stuffing,170g,mix (we used Paxo),208low,5g,1glow,14g,3g,2g,26ghigh,1.2glow
Faggots with onion gravy,https://www.bbcgoodfood.com/recipes/faggots-onion-gravy,pork shoulder,500g pack diced,,208low,5g,1glow,14g,3g,2g,26ghigh,1.2glow
Faggots with onion gravy,https://www.bbcgoodfood.com/recipes/faggots-onion-gravy,pig liver,300g,,208low,5g,1glow,14g,3g,2g,26ghigh,1.2glow
Faggots with onion gravy,https://www.bbcgoodfood.com/recipes/faggots-onion-gravy,ground mace,½ tsp,,208low,5g,1glow,14g,3g,2g,26ghigh,1.2glow
Faggots with onion gravy,https://www.bbcgoodfood.com/recipes/faggots-onion-gravy,onions,2,thinly sliced,208low,5g,1glow,14g,3g,2g,26ghigh,1.2glow
Faggots with onion gravy,https://www.bbcgoodfood.com/recipes/faggots-onion-gravy,sunflower oil,1 tbsp,,208low,5g,1glow,14g,3g,2g,26ghigh,1.2glow
Faggots with onion gravy,https://www.bbcgoodfood.com/recipes/faggots-onion-gravy,sugar,2 tsp,,208low,5g,1glow,14g,3g,2g,26ghigh,1.2glow
Faggots with onion gravy,https://www.bbcgoodfood.com/recipes/faggots-onion-gravy,red wine vinegar,1 tbsp,,208low,5g,1glow,14g,3g,2g,26ghigh,1.2glow
Faggots with onion gravy,https://www.bbcgoodfood.com/recipes/faggots-onion-gravy,plain flour,3 tbsp,,208low,5g,1glow,14g,3g,2g,26ghigh,1.2glow
Faggots with onion gravy,https://www.bbcgoodfood.com/recipes/faggots-onion-gravy,beef stock,850ml,,208low,5g,1glow,14g,3g,2g,26ghigh,1.2glow
Faggots with onion gravy,https://www.bbcgoodfood.com/recipes/faggots-onion-gravy,parsley,handful chopped,,208low,5g,1glow,14g,3g,2g,26ghigh,1.2glow
